Type,Date,Price
Asia Pacific Equity Fund,10/29/2013,18.9000
Asia Pacific Equity Fund,10/30/2013,19.0470
Asia Pacific Equity Fund,10/31/2013,18.9800
Asia Pacific Equity Fund,11/1/2013,18.9790
Asia Pacific Equity Fund,11/4/2013,18.9120
Asia Pacific Equity Fund,11/5/2013,18.9110
Asia Pacific Equity Fund,11/6/2013,18.8770
Asia Pacific Equity Fund,11/7/2013,18.7450
Asia Pacific Equity Fund,11/8/2013,18.5810
Asia Pacific Equity Fund,11/11/2013,18.5620
Asia Pacific Equity Fund,11/12/2013,18.5120
Asia Pacific Equity Fund,11/13/2013,18.2160
Asia Pacific Equity Fund,11/14/2013,18.4120
Asia Pacific Equity Fund,11/15/2013,18.6910
Asia Pacific Equity Fund,11/18/2013,18.9340
Asia Pacific Equity Fund,11/19/2013,18.9830
Asia Pacific Equity Fund,11/20/2013,18.8340
Asia Pacific Equity Fund,11/21/2013,18.6370
Asia Pacific Equity Fund,11/22/2013,18.6530
Asia Pacific Equity Fund,11/25/2013,18.7330
Asia Pacific Equity Fund,11/26/2013,18.7810
Asia Pacific Equity Fund,11/27/2013,18.8130
Asia Pacific Equity Fund,11/28/2013,18.8290
Asia Pacific Equity Fund,11/29/2013,18.8770
Asia Pacific Equity Fund,12/2/2013,18.8910
Asia Pacific Equity Fund,12/3/2013,18.7270
Asia Pacific Equity Fund,12/4/2013,18.5620
Asia Pacific Equity Fund,12/5/2013,18.5290
Asia Pacific Equity Fund,12/6/2013,18.5940
Asia Pacific Equity Fund,12/9/2013,18.6240
Asia Pacific Equity Fund,12/10/2013,18.5910
Asia Pacific Equity Fund,12/11/2013,18.4590
Asia Pacific Equity Fund,12/12/2013,18.2450
Asia Pacific Equity Fund,12/13/2013,18.2280
Asia Pacific Equity Fund,12/16/2013,18.1770
Asia Pacific Equity Fund,12/17/2013,18.1430
Asia Pacific Equity Fund,12/18/2013,18.2080
Asia Pacific Equity Fund,12/19/2013,18.2080
Asia Pacific Equity Fund,12/20/2013,18.2890
Asia Pacific Equity Fund,12/23/2013,18.3520
Asia Pacific Equity Fund,12/24/2013,18.4330
Asia Pacific Equity Fund,12/27/2013,18.4640
Asia Pacific Equity Fund,12/30/2013,18.5440
Asia Pacific Equity Fund,12/31/2013,18.6250
Asia Pacific Equity Fund,1/2/2014,18.4920
Asia Pacific Equity Fund,1/3/2014,18.3280
Asia Pacific Equity Fund,1/6/2014,18.2110
Asia Pacific Equity Fund,1/7/2014,18.1620
Asia Pacific Equity Fund,1/8/2014,18.3080
Asia Pacific Equity Fund,1/9/2014,18.2750
Asia Pacific Equity Fund,1/10/2014,18.3230
Asia Pacific Equity Fund,1/13/2014,18.4360
Asia Pacific Equity Fund,1/14/2014,18.2880
Asia Pacific Equity Fund,1/15/2014,18.3030
Asia Pacific Equity Fund,1/16/2014,18.3030
Asia Pacific Equity Fund,1/17/2014,18.3020
Asia Pacific Equity Fund,1/20/2014,18.2670
Asia Pacific Equity Fund,1/21/2014,18.3650
Asia Pacific Equity Fund,1/22/2014,18.4780
Asia Pacific Equity Fund,1/23/2014,18.1830
Asia Pacific Equity Fund,1/24/2014,17.9860
Asia Pacific Equity Fund,1/27/2014,17.6740
Asia Pacific Equity Fund,1/28/2014,17.7880
Asia Pacific Equity Fund,1/29/2014,18.0320
Asia Pacific Equity Fund,1/30/2014,17.9170
Asia Pacific Equity Fund,2/4/2014,17.4890
Asia Pacific Equity Fund,2/5/2014,17.4550
Asia Pacific Equity Fund,2/6/2014,17.6340
Asia Pacific Equity Fund,2/7/2014,17.8460
Asia Pacific Equity Fund,2/10/2014,17.8770
Asia Pacific Equity Fund,2/11/2014,18.1050
Asia Pacific Equity Fund,2/12/2014,18.2840
Asia Pacific Equity Fund,2/13/2014,18.1690
Asia Pacific Equity Fund,2/14/2014,18.2990
Asia Pacific Equity Fund,2/17/2014,18.4610
Asia Pacific Equity Fund,2/18/2014,18.4600
Asia Pacific Equity Fund,2/19/2014,18.5080
Asia Pacific Equity Fund,2/20/2014,18.3770
Asia Pacific Equity Fund,2/21/2014,18.5400
Asia Pacific Equity Fund,2/24/2014,18.5210
Asia Pacific Equity Fund,2/25/2014,18.5370
Asia Pacific Equity Fund,2/26/2014,18.7000
Asia Pacific Equity Fund,2/27/2014,18.8300
Asia Pacific Equity Fund,2/28/2014,18.8780
Asia Pacific Equity Fund,3/3/2014,18.7120
Asia Pacific Equity Fund,3/4/2014,18.7280
Asia Pacific Equity Fund,3/5/2014,18.8740
Asia Pacific Equity Fund,3/6/2014,19.0700
Asia Pacific Equity Fund,3/7/2014,19.1180
Asia Pacific Equity Fund,3/10/2014,18.8380
Asia Pacific Equity Fund,3/11/2014,18.8860
Asia Pacific Equity Fund,3/12/2014,18.6570
Asia Pacific Equity Fund,3/13/2014,18.6730
Asia Pacific Equity Fund,3/14/2014,18.5090
Asia Pacific Equity Fund,3/17/2014,18.4900
Asia Pacific Equity Fund,3/18/2014,18.6200
Asia Pacific Equity Fund,3/19/2014,18.6030
Asia Pacific Equity Fund,3/20/2014,18.3570
Asia Pacific Equity Fund,3/21/2014,18.4870
Asia Pacific Equity Fund,3/24/2014,18.6480
Asia Pacific Equity Fund,3/25/2014,18.5330
Asia Pacific Equity Fund,3/26/2014,18.6960
Asia Pacific Equity Fund,3/27/2014,18.6620
Asia Pacific Equity Fund,3/28/2014,18.7430
Asia Pacific Equity Fund,3/31/2014,18.8880
Asia Pacific Equity Fund,4/1/2014,19.1160
Asia Pacific Equity Fund,4/2/2014,19.1640
Asia Pacific Equity Fund,4/3/2014,19.1140
Asia Pacific Equity Fund,4/4/2014,19.1140
Asia Pacific Equity Fund,4/7/2014,18.9970
Asia Pacific Equity Fund,4/8/2014,19.1600
Asia Pacific Equity Fund,4/9/2014,19.3870
Asia Pacific Equity Fund,4/10/2014,19.4680
Asia Pacific Equity Fund,4/11/2014,19.3040
Asia Pacific Equity Fund,4/14/2014,19.1880
Asia Pacific Equity Fund,4/15/2014,19.1220
Asia Pacific Equity Fund,4/16/2014,19.2190
Asia Pacific Equity Fund,4/17/2014,19.3000
Asia Pacific Equity Fund,4/22/2014,19.4100
Asia Pacific Equity Fund,4/23/2014,19.3440
Asia Pacific Equity Fund,4/24/2014,19.3920
Asia Pacific Equity Fund,4/25/2014,19.3100
Asia Pacific Equity Fund,4/28/2014,19.3080
Asia Pacific Equity Fund,4/29/2014,19.2910
Asia Pacific Equity Fund,4/30/2014,19.2250
Asia Pacific Equity Fund,5/2/2014,19.3210
Asia Pacific Equity Fund,5/5/2014,19.2870
Asia Pacific Equity Fund,5/7/2014,19.1710
Asia Pacific Equity Fund,5/8/2014,19.2030
Asia Pacific Equity Fund,5/9/2014,19.2020
Asia Pacific Equity Fund,5/12/2014,19.3470
Asia Pacific Equity Fund,5/13/2014,19.4760
Asia Pacific Equity Fund,5/14/2014,19.6220
Asia Pacific Equity Fund,5/15/2014,19.6870
Asia Pacific Equity Fund,5/16/2014,19.6700
Asia Pacific Equity Fund,5/19/2014,19.6350
Asia Pacific Equity Fund,5/20/2014,19.5690
Asia Pacific Equity Fund,5/21/2014,19.5520
Asia Pacific Equity Fund,5/22/2014,19.7140
Asia Pacific Equity Fund,5/23/2014,19.7950
Asia Pacific Equity Fund,5/26/2014,19.7920
Asia Pacific Equity Fund,5/27/2014,19.7430
Asia Pacific Equity Fund,5/28/2014,19.8720
Asia Pacific Equity Fund,5/29/2014,19.8060
Asia Pacific Equity Fund,5/30/2014,19.7570
Asia Pacific Equity Fund,6/3/2014,19.8190
Asia Pacific Equity Fund,6/4/2014,19.7200
Asia Pacific Equity Fund,6/5/2014,19.8010
Asia Pacific Equity Fund,6/6/2014,19.8820
Asia Pacific Equity Fund,6/9/2014,19.9120
Asia Pacific Equity Fund,6/10/2014,20.0250
Asia Pacific Equity Fund,6/11/2014,20.0080
Asia Pacific Equity Fund,6/12/2014,20.0070
Asia Pacific Equity Fund,6/13/2014,19.9420
Asia Pacific Equity Fund,6/16/2014,19.9070
Asia Pacific Equity Fund,6/17/2014,19.9060
Asia Pacific Equity Fund,6/18/2014,19.8240
Asia Pacific Equity Fund,6/19/2014,19.9700
Asia Pacific Equity Fund,6/20/2014,19.8060
Asia Pacific Equity Fund,6/23/2014,19.8040
Asia Pacific Equity Fund,6/24/2014,19.8360
Asia Pacific Equity Fund,6/25/2014,19.7860
Asia Pacific Equity Fund,6/26/2014,19.9320
Asia Pacific Equity Fund,6/27/2014,19.8980
Asia Pacific Equity Fund,6/30/2014,19.9290
Asia Pacific Equity Fund,7/2/2014,20.1550
Asia Pacific Equity Fund,7/3/2014,20.2520
Asia Pacific Equity Fund,7/4/2014,20.3320
Asia Pacific Equity Fund,7/7/2014,20.3790
Asia Pacific Equity Fund,7/8/2014,20.3780
Asia Pacific Equity Fund,7/9/2014,20.1660
Asia Pacific Equity Fund,7/10/2014,20.2300
Asia Pacific Equity Fund,7/11/2014,20.1640
Asia Pacific Equity Fund,7/14/2014,20.2600
Asia Pacific Equity Fund,7/15/2014,20.2910
Asia Pacific Equity Fund,7/16/2014,20.3390
Asia Pacific Equity Fund,7/17/2014,20.3220
Asia Pacific Equity Fund,7/18/2014,20.3540
Asia Pacific Equity Fund,7/21/2014,20.3840
Asia Pacific Equity Fund,7/22/2014,20.5460
Asia Pacific Equity Fund,7/23/2014,20.6590
Asia Pacific Equity Fund,7/24/2014,20.6580
Asia Pacific Equity Fund,7/25/2014,20.5920
Asia Pacific Equity Fund,7/28/2014,20.6060
Asia Pacific Equity Fund,7/29/2014,20.6380
Asia Pacific Equity Fund,7/30/2014,20.7020
Asia Pacific Equity Fund,7/31/2014,20.6040
Asia Pacific Equity Fund,8/1/2014,20.3590
Asia Pacific Equity Fund,8/4/2014,20.3900
Asia Pacific Equity Fund,8/5/2014,20.3730
Asia Pacific Equity Fund,8/6/2014,20.2740
Asia Pacific Equity Fund,8/7/2014,20.1920
Asia Pacific Equity Fund,8/8/2014,20.0290
Asia Pacific Equity Fund,8/11/2014,20.2380
Asia Pacific Equity Fund,8/12/2014,20.3670
Asia Pacific Equity Fund,8/13/2014,20.4640
Asia Pacific Equity Fund,8/14/2014,20.5120
Asia Pacific Equity Fund,8/15/2014,20.5270
Asia Pacific Equity Fund,8/18/2014,20.5740
Asia Pacific Equity Fund,8/19/2014,20.7350
Asia Pacific Equity Fund,8/20/2014,20.7670
Asia Pacific Equity Fund,8/21/2014,20.6690
Asia Pacific Equity Fund,8/22/2014,20.7980
Asia Pacific Equity Fund,8/25/2014,20.7630
Asia Pacific Equity Fund,8/26/2014,20.7620
Asia Pacific Equity Fund,8/27/2014,20.8260
Asia Pacific Equity Fund,8/28/2014,20.7280
Asia Pacific Equity Fund,8/29/2014,20.7110
Asia Pacific Equity Fund,9/1/2014,20.7250
Asia Pacific Equity Fund,9/2/2014,20.6430
Asia Pacific Equity Fund,9/3/2014,20.8690
Asia Pacific Equity Fund,9/4/2014,20.8690
Asia Pacific Equity Fund,9/5/2014,20.7710
Asia Pacific Equity Fund,9/8/2014,20.7680
Asia Pacific Equity Fund,9/10/2014,20.4910
Asia Pacific Equity Fund,9/11/2014,20.3120
Asia Pacific Equity Fund,9/12/2014,20.2620
Asia Pacific Equity Fund,9/15/2014,20.0490
Asia Pacific Equity Fund,9/16/2014,19.8700
Asia Pacific Equity Fund,9/17/2014,20.0150
Asia Pacific Equity Fund,9/18/2014,19.9660
Asia Pacific Equity Fund,9/19/2014,19.9970
Asia Pacific Equity Fund,9/22/2014,19.7840
Asia Pacific Equity Fund,9/23/2014,19.6860
Asia Pacific Equity Fund,9/24/2014,19.7020
Asia Pacific Equity Fund,9/25/2014,19.6520
Asia Pacific Equity Fund,9/26/2014,19.5220
Asia Pacific Equity Fund,9/29/2014,19.3250
Asia Pacific Equity Fund,9/30/2014,19.2920
Asia Pacific Equity Fund,10/3/2014,19.2410
Asia Pacific Equity Fund,10/6/2014,19.2390
Asia Pacific Equity Fund,10/7/2014,19.3030
Asia Pacific Equity Fund,10/8/2014,19.0920
Asia Pacific Equity Fund,10/9/2014,19.3020
Asia Pacific Equity Fund,10/10/2014,18.9610
Asia Pacific Equity Fund,10/13/2014,18.8450
Asia Pacific Equity Fund,10/14/2014,18.8770
Asia Pacific Equity Fund,10/15/2014,18.9570
Asia Pacific Equity Fund,10/16/2014,18.8430
Asia Pacific Equity Fund,10/17/2014,18.8590
Asia Pacific Equity Fund,10/20/2014,19.0990
Asia Pacific Equity Fund,10/21/2014,19.0820
Asia Pacific Equity Fund,10/22/2014,19.3080
Asia Pacific Equity Fund,10/23/2014,19.2270
Asia Pacific Equity Fund,10/24/2014,19.2420
Asia Pacific Equity Fund,10/27/2014,19.2720
Asia Pacific Equity Fund,10/28/2014,19.4170
Asia Pacific Equity Fund,10/29/2014,19.6270
Asia Pacific Equity Fund,10/30/2014,19.5940
Asia Pacific Equity Fund,10/31/2014,19.8030
Asia Pacific Equity Fund,11/3/2014,19.6880
Asia Pacific Equity Fund,11/4/2014,19.6710
Asia Pacific Equity Fund,11/5/2014,19.5410
Asia Pacific Equity Fund,11/6/2014,19.4920
Asia Pacific Equity Fund,11/7/2014,19.5560
Asia Pacific Equity Fund,11/10/2014,19.7310
Asia Pacific Equity Fund,11/11/2014,19.6820
Asia Pacific Equity Fund,11/12/2014,19.6810
Asia Pacific Equity Fund,11/13/2014,19.6810
Asia Pacific Equity Fund,11/14/2014,19.6800
Asia Pacific Equity Fund,11/17/2014,19.5320
Asia Pacific Equity Fund,11/18/2014,19.4990
Asia Pacific Equity Fund,11/19/2014,19.4500
Asia Pacific Equity Fund,11/20/2014,19.3680
Asia Pacific Equity Fund,11/21/2014,19.4800
Asia Pacific Equity Fund,11/24/2014,19.6560
Asia Pacific Equity Fund,11/25/2014,19.5910
Asia Pacific Equity Fund,11/26/2014,19.7680
Asia Pacific Equity Fund,11/27/2014,19.8160
Asia Pacific Equity Fund,11/28/2014,19.7500
Asia Pacific Equity Fund,12/1/2014,19.4080
Asia Pacific Equity Fund,12/2/2014,19.5530
Asia Pacific Equity Fund,12/3/2014,19.5200
Asia Pacific Equity Fund,12/4/2014,19.6650
Asia Pacific Equity Fund,12/5/2014,19.6160
Asia Pacific Equity Fund,12/8/2014,19.5810
Asia Pacific Equity Fund,12/9/2014,19.3700
Asia Pacific Equity Fund,12/10/2014,19.3050
Asia Pacific Equity Fund,12/11/2014,19.1750
Asia Pacific Equity Fund,12/12/2014,19.1420
Asia Pacific Equity Fund,12/15/2014,19.0420
Asia Pacific Equity Fund,12/16/2014,18.8000
Asia Pacific Equity Fund,12/17/2014,18.7180
Asia Pacific Equity Fund,12/18/2014,18.8950
Asia Pacific Equity Fund,12/19/2014,19.1360
Asia Pacific Equity Fund,12/22/2014,19.3440
Asia Pacific Equity Fund,12/23/2014,19.1980
Asia Pacific Equity Fund,12/24/2014,19.1650
Asia Pacific Equity Fund,12/29/2014,19.4040
Asia Pacific Equity Fund,12/30/2014,19.3380
Asia Pacific Equity Fund,12/31/2014,19.3860
Asia Pacific Equity Fund,1/2/2015,19.4810
Asia Pacific Equity Fund,1/5/2015,19.3500
Asia Pacific Equity Fund,1/6/2015,19.0430
Asia Pacific Equity Fund,1/7/2015,19.0740
Asia Pacific Equity Fund,1/8/2015,19.3480
Asia Pacific Equity Fund,1/9/2015,19.5090
Asia Pacific Equity Fund,1/12/2015,19.4580
Asia Pacific Equity Fund,1/13/2015,19.4570
Asia Pacific Equity Fund,1/14/2015,19.3760
Asia Pacific Equity Fund,1/15/2015,19.5040
Asia Pacific Equity Fund,1/16/2015,19.3910
Asia Pacific Equity Fund,1/19/2015,19.3560
Asia Pacific Equity Fund,1/20/2015,19.4840
Asia Pacific Equity Fund,1/21/2015,19.7260
Asia Pacific Equity Fund,1/22/2015,19.7890
Asia Pacific Equity Fund,1/23/2015,19.9820
Asia Pacific Equity Fund,1/26/2015,19.9640
Asia Pacific Equity Fund,1/27/2015,20.0280
Asia Pacific Equity Fund,1/28/2015,20.0110
Asia Pacific Equity Fund,1/29/2015,19.8000
Asia Pacific Equity Fund,1/30/2015,19.7190
Asia Pacific Equity Fund,2/2/2015,19.7330
Asia Pacific Equity Fund,2/3/2015,19.8130
Asia Pacific Equity Fund,2/4/2015,19.9570
Asia Pacific Equity Fund,2/5/2015,19.9890
Asia Pacific Equity Fund,2/6/2015,19.8910
Asia Pacific Equity Fund,2/9/2015,19.8080
Asia Pacific Equity Fund,2/10/2015,19.7590
Asia Pacific Equity Fund,2/11/2015,19.6780
Asia Pacific Equity Fund,2/12/2015,19.6930
Asia Pacific Equity Fund,2/13/2015,20.0310
Asia Pacific Equity Fund,2/16/2015,20.0450
Asia Pacific Equity Fund,2/17/2015,20.0120
Asia Pacific Equity Fund,2/18/2015,20.0920
Asia Pacific Equity Fund,2/23/2015,20.0400
Asia Pacific Equity Fund,2/24/2015,20.1030
Asia Pacific Equity Fund,2/25/2015,20.2470
Asia Pacific Equity Fund,2/26/2015,20.2310
Asia Pacific Equity Fund,2/27/2015,20.2620
Asia Pacific Equity Fund,3/2/2015,20.3560
Asia Pacific Equity Fund,3/3/2015,20.3230
Asia Pacific Equity Fund,3/4/2015,20.2260
Asia Pacific Equity Fund,3/5/2015,20.1770
Asia Pacific Equity Fund,3/6/2015,20.2240
Asia Pacific Equity Fund,3/9/2015,19.9970
Asia Pacific Equity Fund,3/10/2015,19.8030
Asia Pacific Equity Fund,3/11/2015,19.7210
Asia Pacific Equity Fund,3/12/2015,19.8980
Asia Pacific Equity Fund,3/13/2015,19.8160
Asia Pacific Equity Fund,3/16/2015,19.7980
Asia Pacific Equity Fund,3/17/2015,19.9740
Asia Pacific Equity Fund,3/18/2015,20.1020
Asia Pacific Equity Fund,3/19/2015,20.3270
Asia Pacific Equity Fund,3/20/2015,20.3740
Asia Pacific Equity Fund,3/23/2015,20.4530
Asia Pacific Equity Fund,3/24/2015,20.4680
Asia Pacific Equity Fund,3/25/2015,20.4510
Asia Pacific Equity Fund,3/26/2015,20.2090
Asia Pacific Equity Fund,3/27/2015,20.2080
Asia Pacific Equity Fund,3/30/2015,20.2060
Asia Pacific Equity Fund,3/31/2015,20.3340
Asia Pacific Equity Fund,4/1/2015,20.3970
Asia Pacific Equity Fund,4/2/2015,20.5250
Asia Pacific Equity Fund,4/8/2015,21.0200
Asia Pacific Equity Fund,4/9/2015,21.1480
Asia Pacific Equity Fund,4/10/2015,21.3080
Asia Pacific Equity Fund,4/13/2015,21.4020
Asia Pacific Equity Fund,4/14/2015,21.3370
Asia Pacific Equity Fund,4/15/2015,21.2710
Asia Pacific Equity Fund,4/16/2015,21.6090
Asia Pacific Equity Fund,4/17/2015,21.5430
Asia Pacific Equity Fund,4/20/2015,21.2510
Asia Pacific Equity Fund,4/21/2015,21.4270
Asia Pacific Equity Fund,4/22/2015,21.5870
Asia Pacific Equity Fund,4/23/2015,21.6030
Asia Pacific Equity Fund,4/24/2015,21.7460
Asia Pacific Equity Fund,4/27/2015,21.8730
Asia Pacific Equity Fund,4/28/2015,21.9040
Asia Pacific Equity Fund,4/29/2015,21.7580
Asia Pacific Equity Fund,4/30/2015,21.4840
Asia Pacific Equity Fund,5/4/2015,21.5450
Asia Pacific Equity Fund,5/5/2015,21.4480
Asia Pacific Equity Fund,5/6/2015,21.1900
Asia Pacific Equity Fund,5/7/2015,20.8520
Asia Pacific Equity Fund,5/8/2015,21.0120
Asia Pacific Equity Fund,5/11/2015,21.1380
Asia Pacific Equity Fund,5/12/2015,21.0410
Asia Pacific Equity Fund,5/13/2015,21.1840
Asia Pacific Equity Fund,5/14/2015,21.1680
Asia Pacific Equity Fund,5/15/2015,21.2950
Asia Pacific Equity Fund,5/18/2015,21.1970
Asia Pacific Equity Fund,5/19/2015,21.2440
Asia Pacific Equity Fund,5/20/2015,21.2110
Asia Pacific Equity Fund,5/21/2015,21.1940
Asia Pacific Equity Fund,5/22/2015,21.3700
Asia Pacific Equity Fund,5/26/2015,21.3670
Asia Pacific Equity Fund,5/27/2015,21.1410
Asia Pacific Equity Fund,5/28/2015,20.9320
Asia Pacific Equity Fund,5/29/2015,20.9790
Asia Pacific Equity Fund,6/1/2015,20.9280
Asia Pacific Equity Fund,6/2/2015,20.7350
Asia Pacific Equity Fund,6/3/2015,20.7020
Asia Pacific Equity Fund,6/4/2015,20.5250
Asia Pacific Equity Fund,6/5/2015,20.4270
Asia Pacific Equity Fund,6/8/2015,20.3610
Asia Pacific Equity Fund,6/9/2015,20.2000
Asia Pacific Equity Fund,6/10/2015,20.2150
Asia Pacific Equity Fund,6/11/2015,20.3270
Asia Pacific Equity Fund,6/12/2015,20.4380
Asia Pacific Equity Fund,6/15/2015,20.2590
Asia Pacific Equity Fund,6/16/2015,20.0980
Asia Pacific Equity Fund,6/17/2015,20.2100
Asia Pacific Equity Fund,6/18/2015,20.3370
Asia Pacific Equity Fund,6/19/2015,20.3680
Asia Pacific Equity Fund,6/22/2015,20.5590
Asia Pacific Equity Fund,6/23/2015,20.7660
Asia Pacific Equity Fund,6/24/2015,20.7980
Asia Pacific Equity Fund,6/25/2015,20.7490
Asia Pacific Equity Fund,6/26/2015,20.4590
Asia Pacific Equity Fund,6/29/2015,20.0560
Asia Pacific Equity Fund,6/30/2015,20.2960
Asia Pacific Equity Fund,7/2/2015,20.3260
Asia Pacific Equity Fund,7/3/2015,20.1490
Asia Pacific Equity Fund,7/6/2015,19.6980
Asia Pacific Equity Fund,7/7/2015,19.5690
Asia Pacific Equity Fund,7/8/2015,18.8950
Asia Pacific Equity Fund,7/9/2015,19.2150
Asia Pacific Equity Fund,7/10/2015,19.5030
Asia Pacific Equity Fund,7/13/2015,19.6290
Asia Pacific Equity Fund,7/14/2015,19.6280
Asia Pacific Equity Fund,7/15/2015,19.6430
Asia Pacific Equity Fund,7/16/2015,19.7710
Asia Pacific Equity Fund,7/17/2015,19.8340
Asia Pacific Equity Fund,7/20/2015,19.8320
Asia Pacific Equity Fund,7/21/2015,19.8310
Asia Pacific Equity Fund,7/22/2015,19.6700
Asia Pacific Equity Fund,7/23/2015,19.5890
Asia Pacific Equity Fund,7/24/2015,19.3800
Asia Pacific Equity Fund,7/27/2015,19.0580
Asia Pacific Equity Fund,7/28/2015,19.0410
Asia Pacific Equity Fund,7/29/2015,19.1680
Asia Pacific Equity Fund,7/30/2015,19.1040
Asia Pacific Equity Fund,7/31/2015,19.2470
Asia Pacific Equity Fund,8/3/2015,19.0850
Asia Pacific Equity Fund,8/4/2015,19.1800
Asia Pacific Equity Fund,8/5/2015,19.1310
Asia Pacific Equity Fund,8/6/2015,19.0180
Asia Pacific Equity Fund,8/7/2015,18.9380
Asia Pacific Equity Fund,8/10/2015,19.0160
Asia Pacific Equity Fund,8/11/2015,18.8230
Asia Pacific Equity Fund,8/12/2015,18.4210
Asia Pacific Equity Fund,8/13/2015,18.5490
Asia Pacific Equity Fund,8/14/2015,18.5800
Asia Pacific Equity Fund,8/17/2015,18.4500
Asia Pacific Equity Fund,8/18/2015,18.2730
Asia Pacific Equity Fund,8/19/2015,18.1930
Asia Pacific Equity Fund,8/20/2015,17.9520
Asia Pacific Equity Fund,8/21/2015,17.5350
Asia Pacific Equity Fund,8/24/2015,16.6690
Asia Pacific Equity Fund,8/25/2015,16.9570
Asia Pacific Equity Fund,8/26/2015,17.0040
Asia Pacific Equity Fund,8/27/2015,17.5150
Asia Pacific Equity Fund,8/28/2015,17.5630
Asia Pacific Equity Fund,8/31/2015,17.4490
Asia Pacific Equity Fund,9/1/2015,17.1120
Asia Pacific Equity Fund,9/2/2015,17.0320
Asia Pacific Equity Fund,9/4/2015,16.8380
Asia Pacific Equity Fund,9/7/2015,16.6760
Asia Pacific Equity Fund,9/8/2015,17.0120
Asia Pacific Equity Fund,9/9/2015,17.5230
Asia Pacific Equity Fund,9/10/2015,17.3140
Asia Pacific Equity Fund,9/11/2015,17.2820
Asia Pacific Equity Fund,9/14/2015,17.4080
Asia Pacific Equity Fund,9/15/2015,17.2790
Asia Pacific Equity Fund,9/16/2015,17.6460
Asia Pacific Equity Fund,9/17/2015,17.7740
Asia Pacific Equity Fund,9/18/2015,17.9330
Asia Pacific Equity Fund,9/21/2015,17.6590
Asia Pacific Equity Fund,9/22/2015,17.6260
Asia Pacific Equity Fund,9/23/2015,17.2580
Asia Pacific Equity Fund,9/24/2015,17.2740
Asia Pacific Equity Fund,9/25/2015,17.2090
Asia Pacific Equity Fund,9/29/2015,16.9510
Asia Pacific Equity Fund,9/30/2015,17.3020
Asia Pacific Equity Fund,10/2/2015,17.4760
Asia Pacific Equity Fund,10/5/2015,17.7780
Asia Pacific Equity Fund,10/6/2015,17.9530
Asia Pacific Equity Fund,10/7/2015,18.3200
Asia Pacific Equity Fund,10/8/2015,18.2230
Asia Pacific Equity Fund,10/9/2015,18.4460
Asia Pacific Equity Fund,10/12/2015,18.5400
Asia Pacific Equity Fund,10/13/2015,18.3470
Asia Pacific Equity Fund,10/14/2015,18.3150
Asia Pacific Equity Fund,10/15/2015,18.6180
Asia Pacific Equity Fund,10/16/2015,18.6810
Asia Pacific Equity Fund,10/19/2015,18.7430
Asia Pacific Equity Fund,10/20/2015,18.6780
Asia Pacific Equity Fund,10/22/2015,18.6130
Asia Pacific Equity Fund,10/23/2015,18.8360
Asia Pacific Equity Fund,10/26/2015,18.8490
Asia Pacific Equity Fund,10/27/2015,18.8010
Asia Pacific Equity Fund,10/28/2015,18.7040
Asia Pacific Equity Fund,10/29/2015,18.4960
Asia Pacific Equity Fund,10/30/2015,18.4790
Asia Pacific Equity Fund,11/2/2015,18.3500
Asia Pacific Equity Fund,11/3/2015,18.5250
Asia Pacific Equity Fund,11/4/2015,18.6840
Asia Pacific Equity Fund,11/5/2015,18.5710
Asia Pacific Equity Fund,11/6/2015,18.4110
Asia Pacific Equity Fund,11/9/2015,18.1690
Asia Pacific Equity Fund,11/10/2015,17.9610
Asia Pacific Equity Fund,11/11/2015,17.9920
Asia Pacific Equity Fund,11/12/2015,18.0870
Asia Pacific Equity Fund,11/13/2015,17.8630
Asia Pacific Equity Fund,11/16/2015,17.7020
Asia Pacific Equity Fund,11/17/2015,17.9880
Asia Pacific Equity Fund,11/18/2015,17.9550
Asia Pacific Equity Fund,11/19/2015,18.3210
Asia Pacific Equity Fund,11/20/2015,18.4000
Asia Pacific Equity Fund,11/23/2015,18.3500
Asia Pacific Equity Fund,11/24/2015,18.3020
Asia Pacific Equity Fund,11/25/2015,18.3010
Asia Pacific Equity Fund,11/26/2015,18.3480
Asia Pacific Equity Fund,11/27/2015,18.1240
Asia Pacific Equity Fund,11/30/2015,18.0430
Asia Pacific Equity Fund,12/1/2015,18.3290
Asia Pacific Equity Fund,12/2/2015,18.2960
Asia Pacific Equity Fund,12/3/2015,18.1840
Asia Pacific Equity Fund,12/4/2015,18.0880
Asia Pacific Equity Fund,12/7/2015,18.0380
Asia Pacific Equity Fund,12/8/2015,17.7980
Asia Pacific Equity Fund,12/9/2015,17.7020
Asia Pacific Equity Fund,12/10/2015,17.6850
Asia Pacific Equity Fund,12/11/2015,17.5090
Asia Pacific Equity Fund,12/14/2015,17.3480
Asia Pacific Equity Fund,12/15/2015,17.3950
Asia Pacific Equity Fund,12/16/2015,17.6810
Asia Pacific Equity Fund,12/17/2015,17.8390
Asia Pacific Equity Fund,12/18/2015,17.7590
Asia Pacific Equity Fund,12/21/2015,17.8050
Asia Pacific Equity Fund,12/22/2015,17.8520
Asia Pacific Equity Fund,12/23/2015,17.9950
Asia Pacific Equity Fund,12/24/2015,18.0740
Asia Pacific Equity Fund,12/28/2015,18.0230
Asia Pacific Equity Fund,12/29/2015,18.0540
Asia Pacific Equity Fund,12/30/2015,18.0540
Asia Pacific Equity Fund,12/31/2015,18.1170
