Type,Date,Price
GC Equity Fund,1/19/2009,106.93
GC Equity Fund,1/20/2009,104.16
GC Equity Fund,1/21/2009,102.06
GC Equity Fund,1/22/2009,102.72
GC Equity Fund,1/23/2009,101.96
GC Equity Fund,1/24/2009,101.96
GC Equity Fund,1/25/2009,101.96
GC Equity Fund,1/26/2009,101.96
GC Equity Fund,1/27/2009,101.96
GC Equity Fund,1/28/2009,101.96
GC Equity Fund,1/29/2009,104.49
GC Equity Fund,1/30/2009,105.53
GC Equity Fund,1/31/2009,105.53
GC Equity Fund,2/1/2009,105.53
GC Equity Fund,2/2/2009,103.52
GC Equity Fund,2/3/2009,104.28
GC Equity Fund,2/4/2009,106.36
GC Equity Fund,2/5/2009,107.21
GC Equity Fund,2/6/2009,110.53
GC Equity Fund,2/7/2009,110.53
GC Equity Fund,2/8/2009,110.53
GC Equity Fund,2/9/2009,111.18
GC Equity Fund,2/10/2009,111.83
GC Equity Fund,2/11/2009,110.22
GC Equity Fund,2/12/2009,107.27
GC Equity Fund,2/13/2009,110.01
GC Equity Fund,2/14/2009,110.01
GC Equity Fund,2/15/2009,110.01
GC Equity Fund,2/16/2009,109.8
GC Equity Fund,2/17/2009,105.92
GC Equity Fund,2/18/2009,106.3
GC Equity Fund,2/19/2009,106.67
GC Equity Fund,2/20/2009,104.29
GC Equity Fund,2/21/2009,104.29
GC Equity Fund,2/22/2009,104.29
GC Equity Fund,2/23/2009,106.93
GC Equity Fund,2/24/2009,104.75
GC Equity Fund,2/25/2009,106.36
GC Equity Fund,2/26/2009,105.21
GC Equity Fund,2/27/2009,104.82
GC Equity Fund,2/28/2009,104.82
GC Equity Fund,3/1/2009,104.82
GC Equity Fund,3/2/2009,100.63
GC Equity Fund,3/3/2009,100.62
GC Equity Fund,3/4/2009,103.74
GC Equity Fund,3/5/2009,104.02
GC Equity Fund,3/6/2009,103
GC Equity Fund,3/7/2009,103
GC Equity Fund,3/8/2009,103
GC Equity Fund,3/9/2009,101.88
GC Equity Fund,3/10/2009,103.11
GC Equity Fund,3/11/2009,105.18
GC Equity Fund,3/12/2009,105.27
GC Equity Fund,3/13/2009,108.76
GC Equity Fund,3/14/2009,108.76
GC Equity Fund,3/15/2009,108.76
GC Equity Fund,3/16/2009,111.77
GC Equity Fund,3/17/2009,111
GC Equity Fund,3/18/2009,112.14
GC Equity Fund,3/19/2009,112.89
GC Equity Fund,3/20/2009,110.51
GC Equity Fund,3/21/2009,110.51
GC Equity Fund,3/22/2009,110.51
GC Equity Fund,3/23/2009,115.62
GC Equity Fund,3/24/2009,117.99
GC Equity Fund,3/25/2009,117.51
GC Equity Fund,3/26/2009,120.35
GC Equity Fund,3/27/2009,119.96
GC Equity Fund,3/28/2009,119.96
GC Equity Fund,3/29/2009,119.96
GC Equity Fund,3/30/2009,114.82
GC Equity Fund,3/31/2009,116.33
GC Equity Fund,4/1/2009,117.36
GC Equity Fund,4/2/2009,122.76
GC Equity Fund,4/3/2009,123.42
GC Equity Fund,4/4/2009,123.42
GC Equity Fund,4/5/2009,123.42
GC Equity Fund,4/6/2009,125.2
GC Equity Fund,4/7/2009,124.53
GC Equity Fund,4/8/2009,120.93
GC Equity Fund,4/9/2009,124.42
GC Equity Fund,4/10/2009,124.42
GC Equity Fund,4/11/2009,124.42
GC Equity Fund,4/12/2009,124.42
GC Equity Fund,4/13/2009,124.42
GC Equity Fund,4/14/2009,129.31
GC Equity Fund,4/15/2009,130.06
GC Equity Fund,4/16/2009,129.96
GC Equity Fund,4/17/2009,128.16
GC Equity Fund,4/18/2009,128.16
GC Equity Fund,4/19/2009,128.16
GC Equity Fund,4/20/2009,129.64
GC Equity Fund,4/21/2009,127.94
GC Equity Fund,4/22/2009,126.22
GC Equity Fund,4/23/2009,127.92
GC Equity Fund,4/24/2009,128.49
GC Equity Fund,4/25/2009,128.49
GC Equity Fund,4/26/2009,128.49
GC Equity Fund,4/27/2009,124.58
GC Equity Fund,4/28/2009,122.21
GC Equity Fund,4/29/2009,125.05
GC Equity Fund,4/30/2009,130.47
GC Equity Fund,5/1/2009,130.47
GC Equity Fund,5/2/2009,130.47
GC Equity Fund,5/3/2009,130.47
GC Equity Fund,5/4/2009,138.99
GC Equity Fund,5/5/2009,140.12
GC Equity Fund,5/6/2009,143.42
GC Equity Fund,5/7/2009,143.98
GC Equity Fund,5/8/2009,144.64
GC Equity Fund,5/9/2009,144.64
GC Equity Fund,5/10/2009,144.64
GC Equity Fund,5/11/2009,143.2
GC Equity Fund,5/12/2009,141.12
GC Equity Fund,5/13/2009,142.34
GC Equity Fund,5/14/2009,139.12
GC Equity Fund,5/15/2009,141.47
GC Equity Fund,5/16/2009,141.47
GC Equity Fund,5/17/2009,141.47
GC Equity Fund,5/18/2009,143.72
GC Equity Fund,5/19/2009,146.37
GC Equity Fund,5/20/2009,146.55
GC Equity Fund,5/21/2009,145.5
GC Equity Fund,5/22/2009,144.83
GC Equity Fund,5/23/2009,144.83
GC Equity Fund,5/24/2009,144.83
GC Equity Fund,5/25/2009,145.28
GC Equity Fund,5/26/2009,144.42
GC Equity Fund,5/27/2009,151.13
GC Equity Fund,5/28/2009,151.13
GC Equity Fund,5/29/2009,152.82
GC Equity Fund,5/30/2009,152.82
GC Equity Fund,5/31/2009,152.82
GC Equity Fund,6/1/2009,157.43
GC Equity Fund,6/2/2009,156.01
GC Equity Fund,6/3/2009,156.66
GC Equity Fund,6/4/2009,154.67
GC Equity Fund,6/5/2009,155.8
GC Equity Fund,6/6/2009,155.8
GC Equity Fund,6/7/2009,155.8
GC Equity Fund,6/8/2009,152.56
GC Equity Fund,6/9/2009,149.81
GC Equity Fund,6/10/2009,154.05
GC Equity Fund,6/11/2009,154.51
GC Equity Fund,6/12/2009,153.37
GC Equity Fund,6/13/2009,153.37
GC Equity Fund,6/14/2009,153.37
GC Equity Fund,6/15/2009,149.49
GC Equity Fund,6/16/2009,147.31
GC Equity Fund,6/17/2009,147.31
GC Equity Fund,6/18/2009,145.79
GC Equity Fund,6/19/2009,147.48
GC Equity Fund,6/20/2009,147.48
GC Equity Fund,6/21/2009,147.48
GC Equity Fund,6/22/2009,149.54
GC Equity Fund,6/23/2009,145.47
GC Equity Fund,6/24/2009,148.77
GC Equity Fund,6/25/2009,151.31
GC Equity Fund,6/26/2009,153.39
GC Equity Fund,6/27/2009,153.39
GC Equity Fund,6/28/2009,153.39
GC Equity Fund,6/29/2009,152.51
GC Equity Fund,6/30/2009,151.56
GC Equity Fund,7/1/2009,151.56
GC Equity Fund,7/2/2009,153.43
GC Equity Fund,7/3/2009,153.24
GC Equity Fund,7/4/2009,153.24
GC Equity Fund,7/5/2009,153.24
GC Equity Fund,7/6/2009,152.27
GC Equity Fund,7/7/2009,151.6
GC Equity Fund,7/8/2009,150.47
GC Equity Fund,7/9/2009,151.69
GC Equity Fund,7/10/2009,151.49
GC Equity Fund,7/11/2009,151.49
GC Equity Fund,7/12/2009,151.49
GC Equity Fund,7/13/2009,147.7
GC Equity Fund,7/14/2009,151.37
GC Equity Fund,7/15/2009,154.86
GC Equity Fund,7/16/2009,155.6
GC Equity Fund,7/17/2009,158.14
GC Equity Fund,7/18/2009,158.14
GC Equity Fund,7/19/2009,158.14
GC Equity Fund,7/20/2009,162.63
GC Equity Fund,7/21/2009,162.72
GC Equity Fund,7/22/2009,161.49
GC Equity Fund,7/23/2009,164.22
GC Equity Fund,7/24/2009,165.06
GC Equity Fund,7/25/2009,165.06
GC Equity Fund,7/26/2009,165.06
GC Equity Fund,7/27/2009,167.58
GC Equity Fund,7/28/2009,170.78
GC Equity Fund,7/29/2009,166.72
GC Equity Fund,7/30/2009,166.71
GC Equity Fund,7/31/2009,169.14
GC Equity Fund,8/1/2009,169.14
GC Equity Fund,8/2/2009,169.14
GC Equity Fund,8/3/2009,170.91
GC Equity Fund,8/4/2009,168.44
GC Equity Fund,8/5/2009,165.7
GC Equity Fund,8/6/2009,167.29
GC Equity Fund,8/7/2009,163.89
GC Equity Fund,8/8/2009,163.89
GC Equity Fund,8/9/2009,163.89
GC Equity Fund,8/10/2009,166.41
GC Equity Fund,8/11/2009,166.87
GC Equity Fund,8/12/2009,163.95
GC Equity Fund,8/13/2009,166.67
GC Equity Fund,8/14/2009,166.57
GC Equity Fund,8/15/2009,166.57
GC Equity Fund,8/16/2009,166.57
GC Equity Fund,8/17/2009,161.29
GC Equity Fund,8/18/2009,160.62
GC Equity Fund,8/19/2009,158.73
GC Equity Fund,8/20/2009,160.42
GC Equity Fund,8/21/2009,159.37
GC Equity Fund,8/22/2009,159.37
GC Equity Fund,8/23/2009,159.37
GC Equity Fund,8/24/2009,162.93
GC Equity Fund,8/25/2009,162.26
GC Equity Fund,8/26/2009,161.41
GC Equity Fund,8/27/2009,159.8
GC Equity Fund,8/28/2009,159.51
GC Equity Fund,8/29/2009,159.51
GC Equity Fund,8/30/2009,159.51
GC Equity Fund,8/31/2009,157.51
GC Equity Fund,9/1/2009,159.76
GC Equity Fund,9/2/2009,158.44
GC Equity Fund,9/3/2009,160.97
GC Equity Fund,9/4/2009,164.64
GC Equity Fund,9/5/2009,164.64
GC Equity Fund,9/6/2009,164.64
GC Equity Fund,9/7/2009,166.49
GC Equity Fund,9/8/2009,169.02
GC Equity Fund,9/9/2009,168.07
GC Equity Fund,9/10/2009,169.66
GC Equity Fund,9/11/2009,170.13
GC Equity Fund,9/12/2009,170.13
GC Equity Fund,9/13/2009,170.13
GC Equity Fund,9/14/2009,168.41
GC Equity Fund,9/15/2009,168.4
GC Equity Fund,9/16/2009,171.12
GC Equity Fund,9/17/2009,173.46
GC Equity Fund,9/18/2009,172.88
GC Equity Fund,9/19/2009,172.88
GC Equity Fund,9/20/2009,172.88
GC Equity Fund,9/21/2009,171.26
GC Equity Fund,9/22/2009,171.63
GC Equity Fund,9/23/2009,171.05
GC Equity Fund,9/24/2009,168.31
GC Equity Fund,9/25/2009,168.87
GC Equity Fund,9/26/2009,168.87
GC Equity Fund,9/27/2009,168.87
GC Equity Fund,9/28/2009,165.55
GC Equity Fund,9/29/2009,168.65
GC Equity Fund,9/30/2009,169.21
GC Equity Fund,10/1/2009,169.21
GC Equity Fund,10/2/2009,166.18
GC Equity Fund,10/3/2009,166.18
GC Equity Fund,10/4/2009,166.18
GC Equity Fund,10/5/2009,166.53
GC Equity Fund,10/6/2009,170.29
GC Equity Fund,10/7/2009,173.2
GC Equity Fund,10/8/2009,173
GC Equity Fund,10/9/2009,173.74
GC Equity Fund,10/10/2009,173.74
GC Equity Fund,10/11/2009,173.74
GC Equity Fund,10/12/2009,172.59
GC Equity Fund,10/13/2009,173.52
GC Equity Fund,10/14/2009,176.69
GC Equity Fund,10/15/2009,177.53
GC Equity Fund,10/16/2009,176.95
GC Equity Fund,10/17/2009,176.95
GC Equity Fund,10/18/2009,176.95
GC Equity Fund,10/19/2009,178.9
GC Equity Fund,10/20/2009,179.74
GC Equity Fund,10/21/2009,179.07
GC Equity Fund,10/22/2009,177.94
GC Equity Fund,10/23/2009,180.46
GC Equity Fund,10/24/2009,180.46
GC Equity Fund,10/25/2009,180.46
GC Equity Fund,10/26/2009,180.46
GC Equity Fund,10/27/2009,178.36
GC Equity Fund,10/28/2009,174.89
GC Equity Fund,10/29/2009,170.57
GC Equity Fund,10/30/2009,173.65
GC Equity Fund,10/31/2009,173.65
GC Equity Fund,11/1/2009,173.65
GC Equity Fund,11/2/2009,172.97
GC Equity Fund,11/3/2009,171.08
GC Equity Fund,11/4/2009,174.45
GC Equity Fund,11/5/2009,173.69
GC Equity Fund,11/6/2009,176.03
GC Equity Fund,11/7/2009,176.03
GC Equity Fund,11/8/2009,176.03
GC Equity Fund,11/9/2009,178.92
GC Equity Fund,11/10/2009,179.75
GC Equity Fund,11/11/2009,181.43
GC Equity Fund,11/12/2009,180.67
GC Equity Fund,11/13/2009,181.41
GC Equity Fund,11/14/2009,181.41
GC Equity Fund,11/15/2009,181.41
GC Equity Fund,11/16/2009,184.76
GC Equity Fund,11/17/2009,184.75
GC Equity Fund,11/18/2009,184.27
GC Equity Fund,11/19/2009,182.95
GC Equity Fund,11/20/2009,180.87
GC Equity Fund,11/21/2009,180.87
GC Equity Fund,11/22/2009,180.87
GC Equity Fund,11/23/2009,182.35
GC Equity Fund,11/24/2009,181.31
GC Equity Fund,11/25/2009,182.52
GC Equity Fund,11/26/2009,180.63
GC Equity Fund,11/27/2009,173.31
GC Equity Fund,11/28/2009,173.31
GC Equity Fund,11/29/2009,173.31
GC Equity Fund,11/30/2009,177.78
GC Equity Fund,12/1/2009,180.49
GC Equity Fund,12/2/2009,181.79
GC Equity Fund,12/3/2009,183
GC Equity Fund,12/4/2009,182.62
GC Equity Fund,12/5/2009,182.62
GC Equity Fund,12/6/2009,182.62
GC Equity Fund,12/7/2009,182.68
GC Equity Fund,12/8/2009,181.93
GC Equity Fund,12/9/2009,180.14
GC Equity Fund,12/10/2009,178.72
GC Equity Fund,12/11/2009,180.49
GC Equity Fund,12/12/2009,180.49
GC Equity Fund,12/13/2009,180.49
GC Equity Fund,12/14/2009,181.86
GC Equity Fund,12/15/2009,180.45
GC Equity Fund,12/16/2009,178.67
GC Equity Fund,12/17/2009,176.98
GC Equity Fund,12/18/2009,175.28
GC Equity Fund,12/19/2009,175.28
GC Equity Fund,12/20/2009,175.28
GC Equity Fund,12/21/2009,174.32
GC Equity Fund,12/22/2009,176.09
GC Equity Fund,12/23/2009,177.86
GC Equity Fund,12/24/2009,179.54
GC Equity Fund,12/25/2009,179.54
GC Equity Fund,12/26/2009,179.54
GC Equity Fund,12/27/2009,179.54
GC Equity Fund,12/28/2009,180.06
GC Equity Fund,12/29/2009,180.05
GC Equity Fund,12/30/2009,180.04
GC Equity Fund,12/31/2009,182.84
GC Equity Fund,1/1/2010,182.84
GC Equity Fund,1/2/2010,182.84
GC Equity Fund,1/3/2010,182.84
GC Equity Fund,1/4/2010,183.92
GC Equity Fund,1/5/2010,187.55
GC Equity Fund,1/6/2010,188.2
GC Equity Fund,1/7/2010,186.6
GC Equity Fund,1/8/2010,186.69
GC Equity Fund,1/9/2010,186.69
GC Equity Fund,1/10/2010,186.69
GC Equity Fund,1/11/2010,187.97
GC Equity Fund,1/12/2010,188.05
GC Equity Fund,1/13/2010,183.3
GC Equity Fund,1/14/2010,183.47
GC Equity Fund,1/15/2010,183.65
GC Equity Fund,1/16/2010,183.65
GC Equity Fund,1/17/2010,183.65
GC Equity Fund,1/18/2010,182.6
GC Equity Fund,1/19/2010,183.52
GC Equity Fund,1/20/2010,181.18
GC Equity Fund,1/21/2010,176.97
GC Equity Fund,1/22/2010,174.06
GC Equity Fund,1/23/2010,174.06
GC Equity Fund,1/24/2010,174.06
GC Equity Fund,1/25/2010,173.2
GC Equity Fund,1/26/2010,167.87
GC Equity Fund,1/27/2010,166.83
GC Equity Fund,1/28/2010,169.62
GC Equity Fund,1/29/2010,167.94
GC Equity Fund,1/30/2010,167.94
GC Equity Fund,1/31/2010,167.94
GC Equity Fund,2/1/2010,167.72
GC Equity Fund,2/2/2010,167.62
GC Equity Fund,2/3/2010,171.53
GC Equity Fund,2/4/2010,169.19
GC Equity Fund,2/5/2010,162.47
GC Equity Fund,2/6/2010,162.47
GC Equity Fund,2/7/2010,162.47
GC Equity Fund,2/8/2010,161.05
GC Equity Fund,2/9/2010,163.27
GC Equity Fund,2/10/2010,165.31
GC Equity Fund,2/11/2010,167.35
GC Equity Fund,2/12/2010,167.52
GC Equity Fund,2/13/2010,167.52
GC Equity Fund,2/14/2010,167.52
GC Equity Fund,2/15/2010,167.52
GC Equity Fund,2/16/2010,167.52
GC Equity Fund,2/17/2010,168.78
GC Equity Fund,2/18/2010,168.21
GC Equity Fund,2/19/2010,165.14
GC Equity Fund,2/20/2010,165.14
GC Equity Fund,2/21/2010,165.14
GC Equity Fund,2/22/2010,167.91
GC Equity Fund,2/23/2010,169.2
GC Equity Fund,2/24/2010,168.26
GC Equity Fund,2/25/2010,167.14
GC Equity Fund,2/26/2010,168.15
GC Equity Fund,2/27/2010,168.15
GC Equity Fund,2/28/2010,168.15
GC Equity Fund,3/1/2010,171.3
GC Equity Fund,3/2/2010,171.75
GC Equity Fund,3/3/2010,172.21
GC Equity Fund,3/4/2010,170.34
GC Equity Fund,3/5/2010,172.38
GC Equity Fund,3/6/2010,172.38
GC Equity Fund,3/7/2010,172.38
GC Equity Fund,3/8/2010,175.89
GC Equity Fund,3/9/2010,175.88
GC Equity Fund,3/10/2010,175.97
GC Equity Fund,3/11/2010,176.24
GC Equity Fund,3/12/2010,175.76
GC Equity Fund,3/13/2010,175.76
GC Equity Fund,3/14/2010,175.76
GC Equity Fund,3/15/2010,173.97
GC Equity Fund,3/16/2010,173.97
GC Equity Fund,3/17/2010,177.4
GC Equity Fund,3/18/2010,177.21
GC Equity Fund,3/19/2010,177.38
GC Equity Fund,3/20/2010,177.38
GC Equity Fund,3/21/2010,177.38
GC Equity Fund,3/22/2010,174.56
GC Equity Fund,3/23/2010,174.09
GC Equity Fund,3/24/2010,174.45
GC Equity Fund,3/25/2010,173.88
GC Equity Fund,3/26/2010,175.55
GC Equity Fund,3/27/2010,175.55
GC Equity Fund,3/28/2010,175.55
GC Equity Fund,3/29/2010,177.39
GC Equity Fund,3/30/2010,178.22
GC Equity Fund,3/31/2010,177.1
GC Equity Fund,4/1/2010,179.61
GC Equity Fund,4/2/2010,179.61
GC Equity Fund,4/3/2010,179.61
GC Equity Fund,4/4/2010,179.61
GC Equity Fund,4/5/2010,179.61
GC Equity Fund,4/6/2010,179.61
GC Equity Fund,4/7/2010,182.34
GC Equity Fund,4/8/2010,180.85
GC Equity Fund,4/9/2010,182.61
GC Equity Fund,4/10/2010,182.61
GC Equity Fund,4/11/2010,182.61
GC Equity Fund,4/12/2010,181.83
GC Equity Fund,4/13/2010,180.43
GC Equity Fund,4/14/2010,181.26
GC Equity Fund,4/15/2010,181.9
GC Equity Fund,4/16/2010,179.57
GC Equity Fund,4/17/2010,179.57
GC Equity Fund,4/18/2010,179.57
GC Equity Fund,4/19/2010,175.09
GC Equity Fund,4/20/2010,176.38
GC Equity Fund,4/21/2010,177.12
GC Equity Fund,4/22/2010,176.64
GC Equity Fund,4/23/2010,175.8
GC Equity Fund,4/24/2010,175.8
GC Equity Fund,4/25/2010,175.8
GC Equity Fund,4/26/2010,178.47
GC Equity Fund,4/27/2010,177.06
GC Equity Fund,4/28/2010,174.92
GC Equity Fund,4/29/2010,173.33
GC Equity Fund,4/30/2010,174.06
GC Equity Fund,5/1/2010,174.06
GC Equity Fund,5/2/2010,174.06
GC Equity Fund,5/3/2010,172.46
GC Equity Fund,5/4/2010,172.17
GC Equity Fund,5/5/2010,168.07
GC Equity Fund,5/6/2010,165.37
GC Equity Fund,5/7/2010,164.06
GC Equity Fund,5/8/2010,164.06
GC Equity Fund,5/9/2010,164.06
GC Equity Fund,5/10/2010,166.63
GC Equity Fund,5/11/2010,165.7
GC Equity Fund,5/12/2010,164.95
GC Equity Fund,5/13/2010,167.62
GC Equity Fund,5/14/2010,166.41
GC Equity Fund,5/15/2010,166.41
GC Equity Fund,5/16/2010,166.41
GC Equity Fund,5/17/2010,162.32
GC Equity Fund,5/18/2010,163.24
GC Equity Fund,5/19/2010,161.56
GC Equity Fund,5/20/2010,159.79
GC Equity Fund,5/21/2010,159.79
GC Equity Fund,5/22/2010,159.79
GC Equity Fund,5/23/2010,159.79
GC Equity Fund,5/24/2010,159.94
GC Equity Fund,5/25/2010,154.37
GC Equity Fund,5/26/2010,156.68
GC Equity Fund,5/27/2010,159.18
GC Equity Fund,5/28/2010,162.14
GC Equity Fund,5/29/2010,162.14
GC Equity Fund,5/30/2010,162.14
GC Equity Fund,5/31/2010,162.58
GC Equity Fund,6/1/2010,160.53
GC Equity Fund,6/2/2010,159.41
GC Equity Fund,6/3/2010,162.56
GC Equity Fund,6/4/2010,162.37
GC Equity Fund,6/5/2010,162.37
GC Equity Fund,6/6/2010,162.37
GC Equity Fund,6/7/2010,159.19
GC Equity Fund,6/8/2010,159.09
GC Equity Fund,6/9/2010,159.18
GC Equity Fund,6/10/2010,159.91
GC Equity Fund,6/11/2010,161.94
GC Equity Fund,6/12/2010,161.94
GC Equity Fund,6/13/2010,161.94
GC Equity Fund,6/14/2010,163.49
GC Equity Fund,6/15/2010,164.32
GC Equity Fund,6/16/2010,164.32
GC Equity Fund,6/17/2010,165.6
GC Equity Fund,6/18/2010,166.14
GC Equity Fund,6/19/2010,166.14
GC Equity Fund,6/20/2010,166.14
GC Equity Fund,6/21/2010,170.75
GC Equity Fund,6/22/2010,170.65
GC Equity Fund,6/23/2010,170.18
GC Equity Fund,6/24/2010,169.06
GC Equity Fund,6/25/2010,167.94
GC Equity Fund,6/26/2010,167.94
GC Equity Fund,6/27/2010,167.94
GC Equity Fund,6/28/2010,167.91
GC Equity Fund,6/29/2010,164.65
GC Equity Fund,6/30/2010,163.81
GC Equity Fund,7/1/2010,163.81
GC Equity Fund,7/2/2010,162.13
GC Equity Fund,7/3/2010,162.13
GC Equity Fund,7/4/2010,162.13
GC Equity Fund,7/5/2010,162.29
GC Equity Fund,7/6/2010,164.41
GC Equity Fund,7/7/2010,163.57
GC Equity Fund,7/8/2010,166.25
GC Equity Fund,7/9/2010,168.28
GC Equity Fund,7/10/2010,168.28
GC Equity Fund,7/11/2010,168.28
GC Equity Fund,7/12/2010,169
GC Equity Fund,7/13/2010,168.25
GC Equity Fund,7/14/2010,169.53
GC Equity Fund,7/15/2010,168.05
GC Equity Fund,7/16/2010,167.67
GC Equity Fund,7/17/2010,167.67
GC Equity Fund,7/18/2010,167.67
GC Equity Fund,7/19/2010,166.9
GC Equity Fund,7/20/2010,168.47
GC Equity Fund,7/21/2010,169.66
GC Equity Fund,7/22/2010,169.84
GC Equity Fund,7/23/2010,171.87
GC Equity Fund,7/24/2010,171.87
GC Equity Fund,7/25/2010,171.87
GC Equity Fund,7/26/2010,171.66
GC Equity Fund,7/27/2010,172.39
GC Equity Fund,7/28/2010,173.31
GC Equity Fund,7/29/2010,173.02
GC Equity Fund,7/30/2010,172.83
GC Equity Fund,7/31/2010,172.83
GC Equity Fund,8/1/2010,172.83
GC Equity Fund,8/2/2010,176.04
GC Equity Fund,8/3/2010,176.96
GC Equity Fund,8/4/2010,177.05
GC Equity Fund,8/5/2010,176.57
GC Equity Fund,8/6/2010,177.4
GC Equity Fund,8/7/2010,177.4
GC Equity Fund,8/8/2010,177.4
GC Equity Fund,8/9/2010,178.76
GC Equity Fund,8/10/2010,177.18
GC Equity Fund,8/11/2010,175.79
GC Equity Fund,8/12/2010,174.85
GC Equity Fund,8/13/2010,175.77
GC Equity Fund,8/14/2010,175.77
GC Equity Fund,8/15/2010,175.77
GC Equity Fund,8/16/2010,176.2
GC Equity Fund,8/17/2010,176.1
GC Equity Fund,8/18/2010,175.54
GC Equity Fund,8/19/2010,176.08
GC Equity Fund,8/20/2010,175.8
GC Equity Fund,8/21/2010,175.8
GC Equity Fund,8/22/2010,175.8
GC Equity Fund,8/23/2010,174.76
GC Equity Fund,8/24/2010,174.01
GC Equity Fund,8/25/2010,172.8
GC Equity Fund,8/26/2010,171.86
GC Equity Fund,8/27/2010,171.76
GC Equity Fund,8/28/2010,171.76
GC Equity Fund,8/29/2010,171.76
GC Equity Fund,8/30/2010,172.85
GC Equity Fund,8/31/2010,171.82
GC Equity Fund,9/1/2010,172.64
GC Equity Fund,9/2/2010,174.12
GC Equity Fund,9/3/2010,175.68
GC Equity Fund,9/4/2010,175.68
GC Equity Fund,9/5/2010,175.68
GC Equity Fund,9/6/2010,178.15
GC Equity Fund,9/7/2010,178.32
GC Equity Fund,9/8/2010,176.1
GC Equity Fund,9/9/2010,176.74
GC Equity Fund,9/10/2010,176.91
GC Equity Fund,9/11/2010,176.91
GC Equity Fund,9/12/2010,176.91
GC Equity Fund,9/13/2010,180.3
GC Equity Fund,9/14/2010,181.3
GC Equity Fund,9/15/2010,181.75
GC Equity Fund,9/16/2010,180.18
GC Equity Fund,9/17/2010,182.38
GC Equity Fund,9/18/2010,182.38
GC Equity Fund,9/19/2010,182.38
GC Equity Fund,9/20/2010,182.82
GC Equity Fund,9/21/2010,183.27
GC Equity Fund,9/22/2010,183.54
GC Equity Fund,9/23/2010,183.54
GC Equity Fund,9/24/2010,183.52
GC Equity Fund,9/25/2010,183.52
GC Equity Fund,9/26/2010,183.52
GC Equity Fund,9/27/2010,184.42
GC Equity Fund,9/28/2010,183.39
GC Equity Fund,9/29/2010,184.96
GC Equity Fund,9/30/2010,185.78
GC Equity Fund,10/1/2010,185.78
GC Equity Fund,10/2/2010,185.78
GC Equity Fund,10/3/2010,185.78
GC Equity Fund,10/4/2010,187.22
GC Equity Fund,10/5/2010,186.93
GC Equity Fund,10/6/2010,188.4
GC Equity Fund,10/7/2010,188.76
GC Equity Fund,10/8/2010,188.48
GC Equity Fund,10/9/2010,188.48
GC Equity Fund,10/10/2010,188.48
GC Equity Fund,10/11/2010,189.19
GC Equity Fund,10/12/2010,188.62
GC Equity Fund,10/13/2010,190.46
GC Equity Fund,10/14/2010,192.65
GC Equity Fund,10/15/2010,191.73
GC Equity Fund,10/16/2010,191.73
GC Equity Fund,10/17/2010,191.73
GC Equity Fund,10/18/2010,189.67
GC Equity Fund,10/19/2010,190.86
GC Equity Fund,10/20/2010,189.65
GC Equity Fund,10/21/2010,190.57
GC Equity Fund,10/22/2010,190.38
GC Equity Fund,10/23/2010,190.38
GC Equity Fund,10/24/2010,190.38
GC Equity Fund,10/25/2010,191.73
GC Equity Fund,10/26/2010,191.72
GC Equity Fund,10/27/2010,188.58
GC Equity Fund,10/28/2010,188.94
GC Equity Fund,10/29/2010,188.93
GC Equity Fund,10/30/2010,188.93
GC Equity Fund,10/31/2010,188.93
GC Equity Fund,11/1/2010,192.58
GC Equity Fund,11/2/2010,193.31
GC Equity Fund,11/3/2010,194.87
GC Equity Fund,11/4/2010,196.98
GC Equity Fund,11/5/2010,199.64
GC Equity Fund,11/6/2010,199.64
GC Equity Fund,11/7/2010,199.64
GC Equity Fund,11/8/2010,200.54
GC Equity Fund,11/9/2010,198.68
GC Equity Fund,11/10/2010,198.12
GC Equity Fund,11/11/2010,198.76
GC Equity Fund,11/12/2010,195.62
GC Equity Fund,11/13/2010,195.62
GC Equity Fund,11/14/2010,195.62
GC Equity Fund,11/15/2010,193.66
GC Equity Fund,11/16/2010,191.81
GC Equity Fund,11/17/2010,187.84
GC Equity Fund,11/18/2010,190.41
GC Equity Fund,11/19/2010,191.33
GC Equity Fund,11/20/2010,191.33
GC Equity Fund,11/21/2010,191.33
GC Equity Fund,11/22/2010,191.94
GC Equity Fund,11/23/2010,188.06
GC Equity Fund,11/24/2010,187.96
GC Equity Fund,11/25/2010,188.97
GC Equity Fund,11/26/2010,188.67
GC Equity Fund,11/27/2010,188.67
GC Equity Fund,11/28/2010,188.67
GC Equity Fund,11/29/2010,190.92
GC Equity Fund,11/30/2010,190.37
GC Equity Fund,12/1/2010,192.75
GC Equity Fund,12/2/2010,194.4
GC Equity Fund,12/3/2010,194.39
GC Equity Fund,12/4/2010,194.39
GC Equity Fund,12/5/2010,194.39
GC Equity Fund,12/6/2010,194.73
GC Equity Fund,12/7/2010,196.01
GC Equity Fund,12/8/2010,194.07
GC Equity Fund,12/9/2010,194.33
GC Equity Fund,12/10/2010,192.85
GC Equity Fund,12/11/2010,192.85
GC Equity Fund,12/12/2010,192.85
GC Equity Fund,12/13/2010,193.83
GC Equity Fund,12/14/2010,194.37
GC Equity Fund,12/15/2010,191.89
GC Equity Fund,12/16/2010,189.49
GC Equity Fund,12/17/2010,189.57
GC Equity Fund,12/18/2010,189.57
GC Equity Fund,12/19/2010,189.57
