Type,Date,Price
Global Bond Fund,9/30/2011,120.31
Global Bond Fund,10/1/2011,120.31
Global Bond Fund,10/2/2011,120.31
Global Bond Fund,10/3/2011,119.92
Global Bond Fund,10/4/2011,119.56
Global Bond Fund,10/5/2011,119.56
Global Bond Fund,10/6/2011,119.34
Global Bond Fund,10/7/2011,119.32
Global Bond Fund,10/8/2011,119.32
Global Bond Fund,10/9/2011,119.32
Global Bond Fund,10/10/2011,119.37
Global Bond Fund,10/11/2011,119.9
Global Bond Fund,10/12/2011,119.49
Global Bond Fund,10/13/2011,120.1
Global Bond Fund,10/14/2011,119.68
Global Bond Fund,10/15/2011,119.68
Global Bond Fund,10/16/2011,119.68
Global Bond Fund,10/17/2011,120.41
Global Bond Fund,10/18/2011,120.23
Global Bond Fund,10/19/2011,120.17
Global Bond Fund,10/20/2011,120.2
Global Bond Fund,10/21/2011,120.08
Global Bond Fund,10/22/2011,120.08
Global Bond Fund,10/23/2011,120.08
Global Bond Fund,10/24/2011,120.41
Global Bond Fund,10/25/2011,121.16
Global Bond Fund,10/26/2011,121.31
Global Bond Fund,10/27/2011,120.63
Global Bond Fund,10/28/2011,121.75
Global Bond Fund,10/29/2011,121.75
Global Bond Fund,10/30/2011,121.75
Global Bond Fund,10/31/2011,122.31
Global Bond Fund,11/1/2011,121.03
Global Bond Fund,11/2/2011,120.39
Global Bond Fund,11/3/2011,120.09
Global Bond Fund,11/4/2011,120.72
Global Bond Fund,11/5/2011,120.72
Global Bond Fund,11/6/2011,120.72
Global Bond Fund,11/7/2011,120.62
Global Bond Fund,11/8/2011,120.5
Global Bond Fund,11/9/2011,121.02
Global Bond Fund,11/10/2011,119.68
Global Bond Fund,11/11/2011,119.93
Global Bond Fund,11/12/2011,119.93
Global Bond Fund,11/13/2011,119.93
Global Bond Fund,11/14/2011,120.74
Global Bond Fund,11/15/2011,120.11
Global Bond Fund,11/16/2011,119.78
Global Bond Fund,11/17/2011,119.36
Global Bond Fund,11/18/2011,119.39
Global Bond Fund,11/19/2011,119.39
Global Bond Fund,11/20/2011,119.39
Global Bond Fund,11/21/2011,119.69
Global Bond Fund,11/22/2011,119.52
Global Bond Fund,11/23/2011,119.36
Global Bond Fund,11/24/2011,118.6
Global Bond Fund,11/25/2011,118.01
Global Bond Fund,11/26/2011,118.01
Global Bond Fund,11/27/2011,118.01
Global Bond Fund,11/28/2011,117.86
Global Bond Fund,11/29/2011,117.72
Global Bond Fund,11/30/2011,117.97
Global Bond Fund,12/1/2011,118.84
Global Bond Fund,12/2/2011,119.01
Global Bond Fund,12/3/2011,119.01
Global Bond Fund,12/4/2011,119.01
Global Bond Fund,12/5/2011,118.81
Global Bond Fund,12/6/2011,118.91
Global Bond Fund,12/7/2011,119.12
Global Bond Fund,12/8/2011,119.28
Global Bond Fund,12/9/2011,118.86
Global Bond Fund,12/10/2011,118.86
Global Bond Fund,12/11/2011,118.86
Global Bond Fund,12/12/2011,119.18
Global Bond Fund,12/13/2011,118.51
Global Bond Fund,12/14/2011,118.34
Global Bond Fund,12/15/2011,118.25
Global Bond Fund,12/16/2011,118.77
Global Bond Fund,12/17/2011,118.77
Global Bond Fund,12/18/2011,118.77
Global Bond Fund,12/19/2011,118.85
Global Bond Fund,12/20/2011,118.54
Global Bond Fund,12/21/2011,118.85
Global Bond Fund,12/22/2011,118.55
Global Bond Fund,12/23/2011,118.46
Global Bond Fund,12/24/2011,118.46
Global Bond Fund,12/25/2011,118.46
Global Bond Fund,12/26/2011,118.46
Global Bond Fund,12/27/2011,118.46
Global Bond Fund,12/28/2011,118.9
Global Bond Fund,12/29/2011,118.35
Global Bond Fund,12/30/2011,118.54
Global Bond Fund,12/31/2011,118.54
Global Bond Fund,1/1/2012,118.54
Global Bond Fund,1/2/2012,118.54
Global Bond Fund,1/3/2012,118.71
Global Bond Fund,1/4/2012,118.98
Global Bond Fund,1/5/2012,118.55
Global Bond Fund,1/6/2012,117.88
Global Bond Fund,1/7/2012,117.88
Global Bond Fund,1/8/2012,117.88
Global Bond Fund,1/9/2012,117.62
Global Bond Fund,1/10/2012,118
Global Bond Fund,1/11/2012,118.25
Global Bond Fund,1/12/2012,118.17
Global Bond Fund,1/13/2012,118.7
Global Bond Fund,1/14/2012,118.7
Global Bond Fund,1/15/2012,118.7
Global Bond Fund,1/16/2012,118.18
Global Bond Fund,1/17/2012,118.26
Global Bond Fund,1/18/2012,118.41
Global Bond Fund,1/19/2012,118.59
Global Bond Fund,1/20/2012,118.68
Global Bond Fund,1/21/2012,118.68
Global Bond Fund,1/22/2012,118.68
Global Bond Fund,1/23/2012,118.68
Global Bond Fund,1/24/2012,118.68
Global Bond Fund,1/25/2012,118.68
Global Bond Fund,1/26/2012,119.46
Global Bond Fund,1/27/2012,119.75
Global Bond Fund,1/28/2012,119.75
Global Bond Fund,1/29/2012,119.75
Global Bond Fund,1/30/2012,120.5
Global Bond Fund,1/31/2012,120.71
Global Bond Fund,2/1/2012,120.53
Global Bond Fund,2/2/2012,121.05
Global Bond Fund,2/3/2012,120.58
Global Bond Fund,2/4/2012,120.58
Global Bond Fund,2/5/2012,120.58
Global Bond Fund,2/6/2012,120.56
Global Bond Fund,2/7/2012,120.32
Global Bond Fund,2/8/2012,120.54
Global Bond Fund,2/9/2012,120.31
Global Bond Fund,2/10/2012,120.5
Global Bond Fund,2/11/2012,120.5
Global Bond Fund,2/12/2012,120.5
Global Bond Fund,2/13/2012,120.17
Global Bond Fund,2/14/2012,120.22
Global Bond Fund,2/15/2012,119.75
Global Bond Fund,2/16/2012,119.34
Global Bond Fund,2/17/2012,119.45
Global Bond Fund,2/18/2012,119.45
Global Bond Fund,2/19/2012,119.45
Global Bond Fund,2/20/2012,119.62
Global Bond Fund,2/21/2012,119.45
Global Bond Fund,2/22/2012,119.62
Global Bond Fund,2/23/2012,119.45
Global Bond Fund,2/24/2012,120.15
Global Bond Fund,2/25/2012,120.15
Global Bond Fund,2/26/2012,120.15
Global Bond Fund,2/27/2012,120.25
Global Bond Fund,2/28/2012,120.42
Global Bond Fund,2/29/2012,120.67
Global Bond Fund,3/1/2012,120.08
Global Bond Fund,3/2/2012,120.33
Global Bond Fund,3/3/2012,120.33
Global Bond Fund,3/4/2012,120.33
Global Bond Fund,3/5/2012,119.64
Global Bond Fund,3/6/2012,119.78
Global Bond Fund,3/7/2012,119.61
Global Bond Fund,3/8/2012,119.5
Global Bond Fund,3/9/2012,119.81
Global Bond Fund,3/10/2012,119.81
Global Bond Fund,3/11/2012,119.81
Global Bond Fund,3/12/2012,119.1
Global Bond Fund,3/13/2012,118.99
Global Bond Fund,3/14/2012,118
Global Bond Fund,3/15/2012,117.43
Global Bond Fund,3/16/2012,117.61
Global Bond Fund,3/17/2012,117.61
Global Bond Fund,3/18/2012,117.61
Global Bond Fund,3/19/2012,117.96
Global Bond Fund,3/20/2012,118.27
Global Bond Fund,3/21/2012,118.43
Global Bond Fund,3/22/2012,118.5
Global Bond Fund,3/23/2012,118.7
Global Bond Fund,3/24/2012,118.7
Global Bond Fund,3/25/2012,118.7
Global Bond Fund,3/26/2012,118.9
Global Bond Fund,3/27/2012,119.33
Global Bond Fund,3/28/2012,119.19
Global Bond Fund,3/29/2012,119.26
Global Bond Fund,3/30/2012,119.55
Global Bond Fund,3/31/2012,119.55
Global Bond Fund,4/1/2012,119.55
Global Bond Fund,4/2/2012,119.3
Global Bond Fund,4/3/2012,119.61
Global Bond Fund,4/4/2012,119.61
Global Bond Fund,4/5/2012,118.76
Global Bond Fund,4/6/2012,118.76
Global Bond Fund,4/7/2012,118.76
Global Bond Fund,4/8/2012,118.76
Global Bond Fund,4/9/2012,118.76
Global Bond Fund,4/10/2012,119.28
Global Bond Fund,4/11/2012,119.34
Global Bond Fund,4/12/2012,119.45
Global Bond Fund,4/13/2012,119.91
Global Bond Fund,4/14/2012,119.91
Global Bond Fund,4/15/2012,119.91
Global Bond Fund,4/16/2012,119.2
Global Bond Fund,4/17/2012,119.69
Global Bond Fund,4/18/2012,119.7
Global Bond Fund,4/19/2012,119.51
Global Bond Fund,4/20/2012,119.44
Global Bond Fund,4/21/2012,119.44
Global Bond Fund,4/22/2012,119.44
Global Bond Fund,4/23/2012,119.74
Global Bond Fund,4/24/2012,119.73
Global Bond Fund,4/25/2012,119.83
Global Bond Fund,4/26/2012,120.12
Global Bond Fund,4/27/2012,120.11
Global Bond Fund,4/28/2012,120.11
Global Bond Fund,4/29/2012,120.11
Global Bond Fund,4/30/2012,120.69
Global Bond Fund,5/1/2012,120.69
Global Bond Fund,5/2/2012,120.73
Global Bond Fund,5/3/2012,120.63
Global Bond Fund,5/4/2012,120.82
Global Bond Fund,5/5/2012,120.82
Global Bond Fund,5/6/2012,120.82
Global Bond Fund,5/7/2012,120.41
Global Bond Fund,5/8/2012,120.69
Global Bond Fund,5/9/2012,120.46
Global Bond Fund,5/10/2012,120.34
Global Bond Fund,5/11/2012,120.35
Global Bond Fund,5/12/2012,120.35
Global Bond Fund,5/13/2012,120.35
Global Bond Fund,5/14/2012,120.29
Global Bond Fund,5/15/2012,119.93
Global Bond Fund,5/16/2012,119.49
Global Bond Fund,5/17/2012,119.72
Global Bond Fund,5/18/2012,119.71
Global Bond Fund,5/19/2012,119.71
Global Bond Fund,5/20/2012,119.71
Global Bond Fund,5/21/2012,120.03
Global Bond Fund,5/22/2012,120.03
Global Bond Fund,5/23/2012,119.45
Global Bond Fund,5/24/2012,119.42
Global Bond Fund,5/25/2012,119.28
Global Bond Fund,5/26/2012,119.28
Global Bond Fund,5/27/2012,119.28
Global Bond Fund,5/28/2012,119.37
Global Bond Fund,5/29/2012,119.2
Global Bond Fund,5/30/2012,119.38
Global Bond Fund,5/31/2012,119.51
Global Bond Fund,6/1/2012,119.76
Global Bond Fund,6/2/2012,119.76
Global Bond Fund,6/3/2012,119.76
Global Bond Fund,6/4/2012,119.92
Global Bond Fund,6/5/2012,120.28
Global Bond Fund,6/6/2012,119.43
Global Bond Fund,6/7/2012,119.56
Global Bond Fund,6/8/2012,119.48
Global Bond Fund,6/9/2012,119.48
Global Bond Fund,6/10/2012,119.48
Global Bond Fund,6/11/2012,119.84
Global Bond Fund,6/12/2012,118.86
Global Bond Fund,6/13/2012,118.77
Global Bond Fund,6/14/2012,119.02
Global Bond Fund,6/15/2012,119.59
Global Bond Fund,6/16/2012,119.59
Global Bond Fund,6/17/2012,119.59
Global Bond Fund,6/18/2012,120.04
Global Bond Fund,6/19/2012,119.51
Global Bond Fund,6/20/2012,119.72
Global Bond Fund,6/21/2012,119.84
Global Bond Fund,6/22/2012,119.09
Global Bond Fund,6/23/2012,119.09
Global Bond Fund,6/24/2012,119.09
Global Bond Fund,6/25/2012,119.13
Global Bond Fund,6/26/2012,119
Global Bond Fund,6/27/2012,118.99
Global Bond Fund,6/28/2012,119.16
Global Bond Fund,6/29/2012,118.91
Global Bond Fund,6/30/2012,118.91
Global Bond Fund,7/1/2012,118.91
Global Bond Fund,7/2/2012,118.91
Global Bond Fund,7/3/2012,119.77
Global Bond Fund,7/4/2012,119.84
Global Bond Fund,7/5/2012,119.76
Global Bond Fund,7/6/2012,119.5
Global Bond Fund,7/7/2012,119.5
Global Bond Fund,7/8/2012,119.5
Global Bond Fund,7/9/2012,119.33
Global Bond Fund,7/10/2012,119.57
Global Bond Fund,7/11/2012,119.62
Global Bond Fund,7/12/2012,119.76
Global Bond Fund,7/13/2012,119.58
Global Bond Fund,7/14/2012,119.58
Global Bond Fund,7/15/2012,119.58
Global Bond Fund,7/16/2012,120.04
Global Bond Fund,7/17/2012,120.32
Global Bond Fund,7/18/2012,120.44
Global Bond Fund,7/19/2012,120.55
Global Bond Fund,7/20/2012,120.66
Global Bond Fund,7/21/2012,120.66
Global Bond Fund,7/22/2012,120.66
Global Bond Fund,7/23/2012,120.19
Global Bond Fund,7/24/2012,119.96
Global Bond Fund,7/25/2012,119.78
Global Bond Fund,7/26/2012,120.13
Global Bond Fund,7/27/2012,120.3
Global Bond Fund,7/28/2012,120.3
Global Bond Fund,7/29/2012,120.3
Global Bond Fund,7/30/2012,120.45
Global Bond Fund,7/31/2012,120.73
Global Bond Fund,8/1/2012,120.67
Global Bond Fund,8/2/2012,120.56
Global Bond Fund,8/3/2012,120.09
Global Bond Fund,8/4/2012,120.09
Global Bond Fund,8/5/2012,120.09
Global Bond Fund,8/6/2012,120.96
Global Bond Fund,8/7/2012,120.6
Global Bond Fund,8/8/2012,120.6
Global Bond Fund,8/9/2012,120.62
Global Bond Fund,8/10/2012,120.5
Global Bond Fund,8/11/2012,120.5
Global Bond Fund,8/12/2012,120.5
Global Bond Fund,8/13/2012,120.49
Global Bond Fund,8/14/2012,120.43
Global Bond Fund,8/15/2012,119.83
Global Bond Fund,8/16/2012,119.59
Global Bond Fund,8/17/2012,119.88
Global Bond Fund,8/18/2012,119.88
Global Bond Fund,8/19/2012,119.88
Global Bond Fund,8/20/2012,119.7
Global Bond Fund,8/21/2012,119.81
Global Bond Fund,8/22/2012,120.64
Global Bond Fund,8/23/2012,121.28
Global Bond Fund,8/24/2012,121.4
Global Bond Fund,8/25/2012,121.4
Global Bond Fund,8/26/2012,121.4
Global Bond Fund,8/27/2012,121.21
Global Bond Fund,8/28/2012,121.15
Global Bond Fund,8/29/2012,121.38
Global Bond Fund,8/30/2012,121.44
Global Bond Fund,8/31/2012,121.48
Global Bond Fund,9/1/2012,121.48
Global Bond Fund,9/2/2012,121.48
Global Bond Fund,9/3/2012,121.82
Global Bond Fund,9/4/2012,121.88
Global Bond Fund,9/5/2012,121.54
Global Bond Fund,9/6/2012,121.47
Global Bond Fund,9/7/2012,121.52
Global Bond Fund,9/8/2012,121.52
Global Bond Fund,9/9/2012,121.52
Global Bond Fund,9/10/2012,122.34
Global Bond Fund,9/11/2012,122.2
Global Bond Fund,9/12/2012,122.44
Global Bond Fund,9/13/2012,122.79
Global Bond Fund,9/14/2012,122.57
Global Bond Fund,9/15/2012,122.57
Global Bond Fund,9/16/2012,122.57
Global Bond Fund,9/17/2012,122.87
Global Bond Fund,9/18/2012,122.79
Global Bond Fund,9/19/2012,122.68
Global Bond Fund,9/20/2012,122.98
Global Bond Fund,9/21/2012,122.73
Global Bond Fund,9/22/2012,122.73
Global Bond Fund,9/23/2012,122.73
Global Bond Fund,9/24/2012,122.95
Global Bond Fund,9/25/2012,122.96
Global Bond Fund,9/26/2012,123.2
Global Bond Fund,9/27/2012,122.95
Global Bond Fund,9/28/2012,123.36
Global Bond Fund,9/29/2012,123.36
Global Bond Fund,9/30/2012,123.36
Global Bond Fund,10/1/2012,123.36
Global Bond Fund,10/2/2012,123.36
Global Bond Fund,10/3/2012,123.13
Global Bond Fund,10/4/2012,122.89
Global Bond Fund,10/5/2012,123.04
Global Bond Fund,10/6/2012,123.04
Global Bond Fund,10/7/2012,123.04
Global Bond Fund,10/8/2012,123.02
Global Bond Fund,10/9/2012,123.08
Global Bond Fund,10/10/2012,122.73
Global Bond Fund,10/11/2012,122.78
Global Bond Fund,10/12/2012,123.25
Global Bond Fund,10/13/2012,123.25
Global Bond Fund,10/14/2012,123.25
Global Bond Fund,10/15/2012,123.05
Global Bond Fund,10/16/2012,122.98
Global Bond Fund,10/17/2012,123.17
Global Bond Fund,10/18/2012,123.09
Global Bond Fund,10/19/2012,123.03
Global Bond Fund,10/20/2012,123.03
Global Bond Fund,10/21/2012,123.03
Global Bond Fund,10/22/2012,122.79
Global Bond Fund,10/23/2012,122.79
Global Bond Fund,10/24/2012,122.43
Global Bond Fund,10/25/2012,122.24
Global Bond Fund,10/26/2012,122.3
Global Bond Fund,10/27/2012,122.3
Global Bond Fund,10/28/2012,122.3
Global Bond Fund,10/29/2012,122.46
Global Bond Fund,10/30/2012,122.34
Global Bond Fund,10/31/2012,122.69
Global Bond Fund,11/1/2012,122.63
Global Bond Fund,11/2/2012,122.45
Global Bond Fund,11/3/2012,122.45
Global Bond Fund,11/4/2012,122.45
Global Bond Fund,11/5/2012,122.14
Global Bond Fund,11/6/2012,122.02
Global Bond Fund,11/7/2012,122.32
Global Bond Fund,11/8/2012,122.37
Global Bond Fund,11/9/2012,122.49
Global Bond Fund,11/10/2012,122.49
Global Bond Fund,11/11/2012,122.49
Global Bond Fund,11/12/2012,122.42
Global Bond Fund,11/13/2012,122.36
Global Bond Fund,11/14/2012,122.35
Global Bond Fund,11/15/2012,122.12
Global Bond Fund,11/16/2012,122.01
Global Bond Fund,11/17/2012,122.01
Global Bond Fund,11/18/2012,122.01
Global Bond Fund,11/19/2012,121.76
Global Bond Fund,11/20/2012,121.76
Global Bond Fund,11/21/2012,121.63
Global Bond Fund,11/22/2012,121.57
Global Bond Fund,11/23/2012,121.68
Global Bond Fund,11/24/2012,121.68
Global Bond Fund,11/25/2012,121.68
Global Bond Fund,11/26/2012,122.06
Global Bond Fund,11/27/2012,122.35
Global Bond Fund,11/28/2012,122.41
Global Bond Fund,11/29/2012,122.52
Global Bond Fund,11/30/2012,122.64
Global Bond Fund,12/1/2012,122.64
Global Bond Fund,12/2/2012,122.64
Global Bond Fund,12/3/2012,122.65
Global Bond Fund,12/4/2012,122.95
Global Bond Fund,12/5/2012,123.28
Global Bond Fund,12/6/2012,123.04
Global Bond Fund,12/7/2012,122.69
Global Bond Fund,12/8/2012,122.69
Global Bond Fund,12/9/2012,122.69
Global Bond Fund,12/10/2012,122.38
Global Bond Fund,12/11/2012,122.5
Global Bond Fund,12/12/2012,122.62
Global Bond Fund,12/13/2012,122.5
Global Bond Fund,12/14/2012,122.48
Global Bond Fund,12/15/2012,122.48
Global Bond Fund,12/16/2012,122.48
Global Bond Fund,12/17/2012,122.59
Global Bond Fund,12/18/2012,122.55
Global Bond Fund,12/19/2012,122.67
Global Bond Fund,12/20/2012,122.71
Global Bond Fund,12/21/2012,122.89
Global Bond Fund,12/22/2012,122.89
Global Bond Fund,12/23/2012,122.89
Global Bond Fund,12/24/2012,122.58
Global Bond Fund,12/25/2012,122.58
Global Bond Fund,12/26/2012,122.58
Global Bond Fund,12/27/2012,122.52
Global Bond Fund,12/28/2012,122.41
Global Bond Fund,12/29/2012,122.41
Global Bond Fund,12/30/2012,122.41
Global Bond Fund,12/31/2012,122.51
Global Bond Fund,1/1/2013,122.51
Global Bond Fund,1/2/2013,121.98
Global Bond Fund,1/3/2013,121.62
Global Bond Fund,1/4/2013,120.72
Global Bond Fund,1/5/2013,120.72
Global Bond Fund,1/6/2013,120.72
Global Bond Fund,1/7/2013,120.71
Global Bond Fund,1/8/2013,121.31
Global Bond Fund,1/9/2013,121.31
Global Bond Fund,1/10/2013,120.89
Global Bond Fund,1/11/2013,121.43
Global Bond Fund,1/12/2013,121.43
Global Bond Fund,1/13/2013,121.43
Global Bond Fund,1/14/2013,121.72
Global Bond Fund,1/15/2013,121.78
Global Bond Fund,1/16/2013,121.88
Global Bond Fund,1/17/2013,121.54
Global Bond Fund,1/18/2013,121.59
Global Bond Fund,1/19/2013,121.59
Global Bond Fund,1/20/2013,121.59
Global Bond Fund,1/21/2013,121.29
Global Bond Fund,1/22/2013,121.29
Global Bond Fund,1/23/2013,121.75
Global Bond Fund,1/24/2013,121.58
Global Bond Fund,1/25/2013,121
Global Bond Fund,1/26/2013,121
Global Bond Fund,1/27/2013,121
Global Bond Fund,1/28/2013,120.89
Global Bond Fund,1/29/2013,120.98
Global Bond Fund,1/30/2013,120.84
Global Bond Fund,1/31/2013,121.19
Global Bond Fund,2/1/2013,121.12
Global Bond Fund,2/2/2013,121.12
Global Bond Fund,2/3/2013,121.12
Global Bond Fund,2/4/2013,120.98
Global Bond Fund,2/5/2013,120.49
Global Bond Fund,2/6/2013,120.48
Global Bond Fund,2/7/2013,120.38
Global Bond Fund,2/8/2013,119.97
Global Bond Fund,2/9/2013,119.97
Global Bond Fund,2/10/2013,119.97
Global Bond Fund,2/11/2013,119.97
Global Bond Fund,2/12/2013,119.97
Global Bond Fund,2/13/2013,119.97
Global Bond Fund,2/14/2013,120.12
Global Bond Fund,2/15/2013,119.94
Global Bond Fund,2/16/2013,119.94
Global Bond Fund,2/17/2013,119.94
Global Bond Fund,2/18/2013,119.63
Global Bond Fund,2/19/2013,119.63
Global Bond Fund,2/20/2013,119.86
Global Bond Fund,2/21/2013,119.45
Global Bond Fund,2/22/2013,119.34
Global Bond Fund,2/23/2013,119.34
Global Bond Fund,2/24/2013,119.34
Global Bond Fund,2/25/2013,119.33
Global Bond Fund,2/26/2013,119.4
Global Bond Fund,2/27/2013,119.45
Global Bond Fund,2/28/2013,119.8
Global Bond Fund,3/1/2013,119.65
Global Bond Fund,3/2/2013,119.65
Global Bond Fund,3/3/2013,119.65
Global Bond Fund,3/4/2013,119.19
Global Bond Fund,3/5/2013,119.31
Global Bond Fund,3/6/2013,119.41
Global Bond Fund,3/7/2013,118.65
Global Bond Fund,3/8/2013,118.88
Global Bond Fund,3/9/2013,118.88
Global Bond Fund,3/10/2013,118.88
Global Bond Fund,3/11/2013,118.16
Global Bond Fund,3/12/2013,118.34
Global Bond Fund,3/13/2013,118.46
Global Bond Fund,3/14/2013,118.28
Global Bond Fund,3/15/2013,118.46
Global Bond Fund,3/16/2013,118.46
Global Bond Fund,3/17/2013,118.46
Global Bond Fund,3/18/2013,118.67
Global Bond Fund,3/19/2013,118.89
Global Bond Fund,3/20/2013,118.55
Global Bond Fund,3/21/2013,118.79
Global Bond Fund,3/22/2013,118.97
Global Bond Fund,3/23/2013,118.97
Global Bond Fund,3/24/2013,118.97
Global Bond Fund,3/25/2013,119.49
Global Bond Fund,3/26/2013,119.05
Global Bond Fund,3/27/2013,119.11
Global Bond Fund,3/28/2013,118.83
Global Bond Fund,3/29/2013,118.83
Global Bond Fund,3/30/2013,118.83
Global Bond Fund,3/31/2013,118.83
Global Bond Fund,4/1/2013,118.83
Global Bond Fund,4/2/2013,119.52
Global Bond Fund,4/3/2013,119.33
Global Bond Fund,4/4/2013,119.33
Global Bond Fund,4/5/2013,120.1
Global Bond Fund,4/6/2013,120.1
Global Bond Fund,4/7/2013,120.1
Global Bond Fund,4/8/2013,119.97
Global Bond Fund,4/9/2013,119.85
Global Bond Fund,4/10/2013,119.72
Global Bond Fund,4/11/2013,119.55
Global Bond Fund,4/12/2013,119.88
Global Bond Fund,4/13/2013,119.88
Global Bond Fund,4/14/2013,119.88
Global Bond Fund,4/15/2013,120.05
Global Bond Fund,4/16/2013,120
Global Bond Fund,4/17/2013,120.4
Global Bond Fund,4/18/2013,119.93
Global Bond Fund,4/19/2013,119.99
Global Bond Fund,4/20/2013,119.99
Global Bond Fund,4/21/2013,119.99
Global Bond Fund,4/22/2013,119.81
Global Bond Fund,4/23/2013,119.99
Global Bond Fund,4/24/2013,119.63
Global Bond Fund,4/25/2013,119.74
Global Bond Fund,4/26/2013,119.98
Global Bond Fund,4/27/2013,119.98
Global Bond Fund,4/28/2013,119.98
Global Bond Fund,4/29/2013,120.49
Global Bond Fund,4/30/2013,120.7
Global Bond Fund,5/1/2013,120.7
Global Bond Fund,5/2/2013,121.44
Global Bond Fund,5/3/2013,120.68
Global Bond Fund,5/4/2013,120.68
Global Bond Fund,5/5/2013,120.68
Global Bond Fund,5/6/2013,120.67
Global Bond Fund,5/7/2013,120.27
Global Bond Fund,5/8/2013,120.38
Global Bond Fund,5/9/2013,120.6
Global Bond Fund,5/10/2013,119.25
Global Bond Fund,5/11/2013,119.25
Global Bond Fund,5/12/2013,119.25
Global Bond Fund,5/13/2013,118.61
Global Bond Fund,5/14/2013,118.66
Global Bond Fund,5/15/2013,118.19
Global Bond Fund,5/16/2013,118.27
Global Bond Fund,5/17/2013,118.27
Global Bond Fund,5/18/2013,118.27
Global Bond Fund,5/19/2013,118.27
Global Bond Fund,5/20/2013,117.6
Global Bond Fund,5/21/2013,117.82
Global Bond Fund,5/22/2013,117.81
Global Bond Fund,5/23/2013,117.12
Global Bond Fund,5/24/2013,117.65
Global Bond Fund,5/25/2013,117.65
Global Bond Fund,5/26/2013,117.65
Global Bond Fund,5/27/2013,117.93
Global Bond Fund,5/28/2013,117.33
Global Bond Fund,5/29/2013,116.73
Global Bond Fund,5/30/2013,117.33
Global Bond Fund,5/31/2013,117.68
Global Bond Fund,6/1/2013,117.68
Global Bond Fund,6/2/2013,117.68
Global Bond Fund,6/3/2013,117.61
Global Bond Fund,6/4/2013,118.07
Global Bond Fund,6/5/2013,117.88
Global Bond Fund,6/6/2013,117.88
Global Bond Fund,6/7/2013,118.76
Global Bond Fund,6/8/2013,118.76
Global Bond Fund,6/9/2013,118.76
Global Bond Fund,6/10/2013,118.29
Global Bond Fund,6/11/2013,117.93
Global Bond Fund,6/12/2013,117.93
Global Bond Fund,6/13/2013,119.16
Global Bond Fund,6/14/2013,119.79
Global Bond Fund,6/15/2013,119.79
Global Bond Fund,6/16/2013,119.79
Global Bond Fund,6/17/2013,119.57
Global Bond Fund,6/18/2013,119.44
Global Bond Fund,6/19/2013,119.13
Global Bond Fund,6/20/2013,117.53
Global Bond Fund,6/21/2013,116.71
Global Bond Fund,6/22/2013,116.71
Global Bond Fund,6/23/2013,116.71
Global Bond Fund,6/24/2013,115.52
Global Bond Fund,6/25/2013,115.65
Global Bond Fund,6/26/2013,115.88
Global Bond Fund,6/27/2013,116.06
Global Bond Fund,6/28/2013,115.99
Global Bond Fund,6/29/2013,115.99
Global Bond Fund,6/30/2013,115.99
Global Bond Fund,7/1/2013,115.99
Global Bond Fund,7/2/2013,116.08
Global Bond Fund,7/3/2013,115.41
Global Bond Fund,7/4/2013,115.87
Global Bond Fund,7/5/2013,115
Global Bond Fund,7/6/2013,115
Global Bond Fund,7/7/2013,115
Global Bond Fund,7/8/2013,114.6
Global Bond Fund,7/9/2013,114.9
Global Bond Fund,7/10/2013,114.66
Global Bond Fund,7/11/2013,116.3
Global Bond Fund,7/12/2013,116.41
Global Bond Fund,7/13/2013,116.41
Global Bond Fund,7/14/2013,116.41
Global Bond Fund,7/15/2013,116.36
Global Bond Fund,7/16/2013,116.34
Global Bond Fund,7/17/2013,116.87
Global Bond Fund,7/18/2013,116.81
Global Bond Fund,7/19/2013,116.63
Global Bond Fund,7/20/2013,116.63
Global Bond Fund,7/21/2013,116.63
Global Bond Fund,7/22/2013,117.21
Global Bond Fund,7/23/2013,117.33
Global Bond Fund,7/24/2013,117.2
Global Bond Fund,7/25/2013,116.84
Global Bond Fund,7/26/2013,117.43
Global Bond Fund,7/27/2013,117.43
Global Bond Fund,7/28/2013,117.43
Global Bond Fund,7/29/2013,117.6
Global Bond Fund,7/30/2013,117.47
Global Bond Fund,7/31/2013,117.39
Global Bond Fund,8/1/2013,117.45
Global Bond Fund,8/2/2013,116.93
Global Bond Fund,8/3/2013,116.93
Global Bond Fund,8/4/2013,116.93
Global Bond Fund,8/5/2013,117.16
Global Bond Fund,8/6/2013,117.39
Global Bond Fund,8/7/2013,117.68
Global Bond Fund,8/8/2013,118.09
Global Bond Fund,8/9/2013,118.3
Global Bond Fund,8/10/2013,118.3
Global Bond Fund,8/11/2013,118.3
Global Bond Fund,8/12/2013,118.24
Global Bond Fund,8/13/2013,117.48
Global Bond Fund,8/14/2013,117.48
Global Bond Fund,8/15/2013,117
Global Bond Fund,8/16/2013,117.4
Global Bond Fund,8/17/2013,117.4
Global Bond Fund,8/18/2013,117.4
Global Bond Fund,8/19/2013,117.04
Global Bond Fund,8/20/2013,117.16
Global Bond Fund,8/21/2013,117.22
Global Bond Fund,8/22/2013,116.63
Global Bond Fund,8/23/2013,116.56
Global Bond Fund,8/24/2013,116.56
Global Bond Fund,8/25/2013,116.56
Global Bond Fund,8/26/2013,116.85
Global Bond Fund,8/27/2013,117.1
Global Bond Fund,8/28/2013,117.07
Global Bond Fund,8/29/2013,116.9
