Type,Date,Price
NA Equity Fund,11/10/2011,102.15
NA Equity Fund,11/11/2011,104.08
NA Equity Fund,11/12/2011,104.08
NA Equity Fund,11/13/2011,104.08
NA Equity Fund,11/14/2011,103.28
NA Equity Fund,11/15/2011,103.7
NA Equity Fund,11/16/2011,102.1
NA Equity Fund,11/17/2011,100.6
NA Equity Fund,11/18/2011,100.58
NA Equity Fund,11/19/2011,100.58
NA Equity Fund,11/20/2011,100.58
NA Equity Fund,11/21/2011,98.89
NA Equity Fund,11/22/2011,98.35
NA Equity Fund,11/23/2011,96.23
NA Equity Fund,11/24/2011,96.21
NA Equity Fund,11/25/2011,96.02
NA Equity Fund,11/26/2011,96.02
NA Equity Fund,11/27/2011,96.02
NA Equity Fund,11/28/2011,98.91
NA Equity Fund,11/29/2011,99.17
NA Equity Fund,11/30/2011,103.33
NA Equity Fund,12/1/2011,102.95
NA Equity Fund,12/2/2011,102.95
NA Equity Fund,12/3/2011,102.95
NA Equity Fund,12/4/2011,102.95
NA Equity Fund,12/5/2011,103.81
NA Equity Fund,12/6/2011,104.05
NA Equity Fund,12/7/2011,104.23
NA Equity Fund,12/8/2011,102.04
NA Equity Fund,12/9/2011,103.75
NA Equity Fund,12/10/2011,103.75
NA Equity Fund,12/11/2011,103.75
NA Equity Fund,12/12/2011,102.41
NA Equity Fund,12/13/2011,101.7
NA Equity Fund,12/14/2011,100.47
NA Equity Fund,12/15/2011,100.72
NA Equity Fund,12/16/2011,101.17
NA Equity Fund,12/17/2011,101.17
NA Equity Fund,12/18/2011,101.17
NA Equity Fund,12/19/2011,100
NA Equity Fund,12/20/2011,102.99
NA Equity Fund,12/21/2011,103.07
NA Equity Fund,12/22/2011,104.03
NA Equity Fund,12/23/2011,105
NA Equity Fund,12/24/2011,105
NA Equity Fund,12/25/2011,105
NA Equity Fund,12/26/2011,105
NA Equity Fund,12/27/2011,105
NA Equity Fund,12/28/2011,103.75
NA Equity Fund,12/29/2011,104.9
NA Equity Fund,12/30/2011,104.29
NA Equity Fund,12/31/2011,104.29
NA Equity Fund,1/1/2012,104.29
NA Equity Fund,1/2/2012,104.29
NA Equity Fund,1/3/2012,105.93
NA Equity Fund,1/4/2012,105.92
NA Equity Fund,1/5/2012,106.29
NA Equity Fund,1/6/2012,105.84
NA Equity Fund,1/7/2012,105.84
NA Equity Fund,1/8/2012,105.84
NA Equity Fund,1/9/2012,106.18
NA Equity Fund,1/10/2012,107.3
NA Equity Fund,1/11/2012,107.3
NA Equity Fund,1/12/2012,107.46
NA Equity Fund,1/13/2012,107.03
NA Equity Fund,1/14/2012,107.03
NA Equity Fund,1/15/2012,107.03
NA Equity Fund,1/16/2012,107
NA Equity Fund,1/17/2012,107.7
NA Equity Fund,1/18/2012,108.86
NA Equity Fund,1/19/2012,109.36
NA Equity Fund,1/20/2012,109.19
NA Equity Fund,1/21/2012,109.19
NA Equity Fund,1/22/2012,109.19
NA Equity Fund,1/23/2012,109.19
NA Equity Fund,1/24/2012,109.19
NA Equity Fund,1/25/2012,109.19
NA Equity Fund,1/26/2012,109.52
NA Equity Fund,1/27/2012,109.43
NA Equity Fund,1/28/2012,109.43
NA Equity Fund,1/29/2012,109.43
NA Equity Fund,1/30/2012,108.98
NA Equity Fund,1/31/2012,108.89
NA Equity Fund,2/1/2012,110.02
NA Equity Fund,2/2/2012,110.2
NA Equity Fund,2/3/2012,111.84
NA Equity Fund,2/4/2012,111.84
NA Equity Fund,2/5/2012,111.84
NA Equity Fund,2/6/2012,111.83
NA Equity Fund,2/7/2012,111.92
NA Equity Fund,2/8/2012,112.43
NA Equity Fund,2/9/2012,112.86
NA Equity Fund,2/10/2012,112.32
NA Equity Fund,2/11/2012,112.32
NA Equity Fund,2/12/2012,112.32
NA Equity Fund,2/13/2012,113.19
NA Equity Fund,2/14/2012,113.28
NA Equity Fund,2/15/2012,112.66
NA Equity Fund,2/16/2012,113.87
NA Equity Fund,2/17/2012,114.21
NA Equity Fund,2/18/2012,114.21
NA Equity Fund,2/19/2012,114.21
NA Equity Fund,2/20/2012,114.11
NA Equity Fund,2/21/2012,114.45
NA Equity Fund,2/22/2012,114.18
NA Equity Fund,2/23/2012,114.7
NA Equity Fund,2/24/2012,115.05
NA Equity Fund,2/25/2012,115.05
NA Equity Fund,2/26/2012,115.05
NA Equity Fund,2/27/2012,115.1
NA Equity Fund,2/28/2012,115.45
NA Equity Fund,2/29/2012,115.08
NA Equity Fund,3/1/2012,115.85
NA Equity Fund,3/2/2012,115.4
NA Equity Fund,3/3/2012,115.4
NA Equity Fund,3/4/2012,115.4
NA Equity Fund,3/5/2012,114.81
NA Equity Fund,3/6/2012,112.99
NA Equity Fund,3/7/2012,113.94
NA Equity Fund,3/8/2012,115.15
NA Equity Fund,3/9/2012,115.33
NA Equity Fund,3/10/2012,115.33
NA Equity Fund,3/11/2012,115.33
NA Equity Fund,3/12/2012,115.31
NA Equity Fund,3/13/2012,117.3
NA Equity Fund,3/14/2012,117.28
NA Equity Fund,3/15/2012,117.98
NA Equity Fund,3/16/2012,117.97
NA Equity Fund,3/17/2012,117.97
NA Equity Fund,3/18/2012,117.97
NA Equity Fund,3/19/2012,118.58
NA Equity Fund,3/20/2012,117.95
NA Equity Fund,3/21/2012,117.66
NA Equity Fund,3/22/2012,116.81
NA Equity Fund,3/23/2012,117.03
NA Equity Fund,3/24/2012,117.03
NA Equity Fund,3/25/2012,117.03
NA Equity Fund,3/26/2012,118.68
NA Equity Fund,3/27/2012,118.33
NA Equity Fund,3/28/2012,117.54
NA Equity Fund,3/29/2012,117.54
NA Equity Fund,3/30/2012,117.89
NA Equity Fund,3/31/2012,117.89
NA Equity Fund,4/1/2012,117.89
NA Equity Fund,4/2/2012,118.81
NA Equity Fund,4/3/2012,118.55
NA Equity Fund,4/4/2012,118.55
NA Equity Fund,4/5/2012,117.31
NA Equity Fund,4/6/2012,117.31
NA Equity Fund,4/7/2012,117.31
NA Equity Fund,4/8/2012,117.31
NA Equity Fund,4/9/2012,117.31
NA Equity Fund,4/10/2012,114.06
NA Equity Fund,4/11/2012,114.67
NA Equity Fund,4/12/2012,116.32
NA Equity Fund,4/13/2012,115.03
NA Equity Fund,4/14/2012,115.03
NA Equity Fund,4/15/2012,115.03
NA Equity Fund,4/16/2012,114.76
NA Equity Fund,4/17/2012,116.48
NA Equity Fund,4/18/2012,116.05
NA Equity Fund,4/19/2012,115.26
NA Equity Fund,4/20/2012,115.33
NA Equity Fund,4/21/2012,115.33
NA Equity Fund,4/22/2012,115.33
NA Equity Fund,4/23/2012,114.19
NA Equity Fund,4/24/2012,114.44
NA Equity Fund,4/25/2012,116.36
NA Equity Fund,4/26/2012,116.97
NA Equity Fund,4/27/2012,117.39
NA Equity Fund,4/28/2012,117.39
NA Equity Fund,4/29/2012,117.39
NA Equity Fund,4/30/2012,116.94
NA Equity Fund,5/1/2012,116.94
NA Equity Fund,5/2/2012,117.2
NA Equity Fund,5/3/2012,116.14
NA Equity Fund,5/4/2012,114.38
NA Equity Fund,5/5/2012,114.38
NA Equity Fund,5/6/2012,114.38
NA Equity Fund,5/7/2012,114.36
NA Equity Fund,5/8/2012,113.83
NA Equity Fund,5/9/2012,113.22
NA Equity Fund,5/10/2012,113.47
NA Equity Fund,5/11/2012,113.19
NA Equity Fund,5/12/2012,113.19
NA Equity Fund,5/13/2012,113.19
NA Equity Fund,5/14/2012,112.13
NA Equity Fund,5/15/2012,111.52
NA Equity Fund,5/16/2012,110.8
NA Equity Fund,5/17/2012,109.14
NA Equity Fund,5/18/2012,108.28
NA Equity Fund,5/19/2012,108.28
NA Equity Fund,5/20/2012,108.28
NA Equity Fund,5/21/2012,110.19
NA Equity Fund,5/22/2012,110.18
NA Equity Fund,5/23/2012,110.6
NA Equity Fund,5/24/2012,110.7
NA Equity Fund,5/25/2012,110.35
NA Equity Fund,5/26/2012,110.35
NA Equity Fund,5/27/2012,110.35
NA Equity Fund,5/28/2012,110.33
NA Equity Fund,5/29/2012,111.46
NA Equity Fund,5/30/2012,109.97
NA Equity Fund,5/31/2012,109.39
NA Equity Fund,6/1/2012,106.7
NA Equity Fund,6/2/2012,106.7
NA Equity Fund,6/3/2012,106.7
NA Equity Fund,6/4/2012,106.52
NA Equity Fund,6/5/2012,107.32
NA Equity Fund,6/6/2012,109.99
NA Equity Fund,6/7/2012,109.99
NA Equity Fund,6/8/2012,110.85
NA Equity Fund,6/9/2012,110.85
NA Equity Fund,6/10/2012,110.85
NA Equity Fund,6/11/2012,109.44
NA Equity Fund,6/12/2012,110.64
NA Equity Fund,6/13/2012,109.79
NA Equity Fund,6/14/2012,110.92
NA Equity Fund,6/15/2012,112.02
NA Equity Fund,6/16/2012,112.02
NA Equity Fund,6/17/2012,112.02
NA Equity Fund,6/18/2012,112.35
NA Equity Fund,6/19/2012,113.29
NA Equity Fund,6/20/2012,113.19
NA Equity Fund,6/21/2012,110.58
NA Equity Fund,6/22/2012,111.45
NA Equity Fund,6/23/2012,111.45
NA Equity Fund,6/24/2012,111.45
NA Equity Fund,6/25/2012,109.69
NA Equity Fund,6/26/2012,110.31
NA Equity Fund,6/27/2012,111.24
NA Equity Fund,6/28/2012,110.89
NA Equity Fund,6/29/2012,113.6
NA Equity Fund,6/30/2012,113.6
NA Equity Fund,7/1/2012,113.6
NA Equity Fund,7/2/2012,113.6
NA Equity Fund,7/3/2012,114.73
NA Equity Fund,7/4/2012,114.72
NA Equity Fund,7/5/2012,114.19
NA Equity Fund,7/6/2012,113.04
NA Equity Fund,7/7/2012,113.04
NA Equity Fund,7/8/2012,113.04
NA Equity Fund,7/9/2012,112.69
NA Equity Fund,7/10/2012,111.65
NA Equity Fund,7/11/2012,111.55
NA Equity Fund,7/12/2012,110.93
NA Equity Fund,7/13/2012,112.82
NA Equity Fund,7/14/2012,112.82
NA Equity Fund,7/15/2012,112.82
NA Equity Fund,7/16/2012,112.46
NA Equity Fund,7/17/2012,113.15
NA Equity Fund,7/18/2012,114.09
NA Equity Fund,7/19/2012,114.52
NA Equity Fund,7/20/2012,113.22
NA Equity Fund,7/21/2012,113.22
NA Equity Fund,7/22/2012,113.22
NA Equity Fund,7/23/2012,112.07
NA Equity Fund,7/24/2012,110.84
NA Equity Fund,7/25/2012,110.66
NA Equity Fund,7/26/2012,112.31
NA Equity Fund,7/27/2012,114.64
NA Equity Fund,7/28/2012,114.64
NA Equity Fund,7/29/2012,114.64
NA Equity Fund,7/30/2012,114.63
NA Equity Fund,7/31/2012,114.2
NA Equity Fund,8/1/2012,113.85
NA Equity Fund,8/2/2012,113.14
NA Equity Fund,8/3/2012,115.39
NA Equity Fund,8/4/2012,115.39
NA Equity Fund,8/5/2012,115.39
NA Equity Fund,8/6/2012,115.72
NA Equity Fund,8/7/2012,116.67
NA Equity Fund,8/8/2012,116.57
NA Equity Fund,8/9/2012,116.73
NA Equity Fund,8/10/2012,117.16
NA Equity Fund,8/11/2012,117.16
NA Equity Fund,8/12/2012,117.16
NA Equity Fund,8/13/2012,116.97
NA Equity Fund,8/14/2012,117.13
NA Equity Fund,8/15/2012,117.3
NA Equity Fund,8/16/2012,118.33
NA Equity Fund,8/17/2012,118.5
NA Equity Fund,8/18/2012,118.5
NA Equity Fund,8/19/2012,118.5
NA Equity Fund,8/20/2012,118.66
NA Equity Fund,8/21/2012,118.3
NA Equity Fund,8/22/2012,118.39
NA Equity Fund,8/23/2012,117.61
NA Equity Fund,8/24/2012,118.29
NA Equity Fund,8/25/2012,118.29
NA Equity Fund,8/26/2012,118.29
NA Equity Fund,8/27/2012,118.27
NA Equity Fund,8/28/2012,118.27
NA Equity Fund,8/29/2012,118.44
NA Equity Fund,8/30/2012,117.48
NA Equity Fund,8/31/2012,117.94
NA Equity Fund,9/1/2012,117.94
NA Equity Fund,9/2/2012,117.94
NA Equity Fund,9/3/2012,117.92
NA Equity Fund,9/4/2012,118
NA Equity Fund,9/5/2012,117.75
NA Equity Fund,9/6/2012,120.06
NA Equity Fund,9/7/2012,120.57
NA Equity Fund,9/8/2012,120.57
NA Equity Fund,9/9/2012,120.57
NA Equity Fund,9/10/2012,119.79
NA Equity Fund,9/11/2012,120.21
NA Equity Fund,9/12/2012,120.46
NA Equity Fund,9/13/2012,122.35
NA Equity Fund,9/14/2012,123.03
NA Equity Fund,9/15/2012,123.03
NA Equity Fund,9/16/2012,123.03
NA Equity Fund,9/17/2012,122.6
NA Equity Fund,9/18/2012,122.59
NA Equity Fund,9/19/2012,122.76
NA Equity Fund,9/20/2012,122.66
NA Equity Fund,9/21/2012,122.65
NA Equity Fund,9/22/2012,122.65
NA Equity Fund,9/23/2012,122.65
NA Equity Fund,9/24/2012,122.54
NA Equity Fund,9/25/2012,121.43
NA Equity Fund,9/26/2012,120.72
NA Equity Fund,9/27/2012,121.83
NA Equity Fund,9/28/2012,121.4
NA Equity Fund,9/29/2012,121.4
NA Equity Fund,9/30/2012,121.4
NA Equity Fund,10/1/2012,121.4
NA Equity Fund,10/2/2012,121.4
NA Equity Fund,10/3/2012,122.57
NA Equity Fund,10/4/2012,123.34
NA Equity Fund,10/5/2012,123.42
NA Equity Fund,10/6/2012,123.42
NA Equity Fund,10/7/2012,123.42
NA Equity Fund,10/8/2012,123.06
NA Equity Fund,10/9/2012,121.95
NA Equity Fund,10/10/2012,120.9
NA Equity Fund,10/11/2012,120.81
NA Equity Fund,10/12/2012,120.63
NA Equity Fund,10/13/2012,120.63
NA Equity Fund,10/14/2012,120.63
NA Equity Fund,10/15/2012,121.56
NA Equity Fund,10/16/2012,122.86
NA Equity Fund,10/17/2012,123.36
NA Equity Fund,10/18/2012,122.93
NA Equity Fund,10/19/2012,120.94
NA Equity Fund,10/20/2012,120.94
NA Equity Fund,10/21/2012,120.94
NA Equity Fund,10/22/2012,121.1
NA Equity Fund,10/23/2012,121.1
NA Equity Fund,10/24/2012,119.02
NA Equity Fund,10/25/2012,119.28
NA Equity Fund,10/26/2012,119.36
NA Equity Fund,10/27/2012,119.36
NA Equity Fund,10/28/2012,119.36
NA Equity Fund,10/29/2012,119.34
NA Equity Fund,10/30/2012,119.33
NA Equity Fund,10/31/2012,119.24
NA Equity Fund,11/1/2012,120.79
NA Equity Fund,11/2/2012,119.49
NA Equity Fund,11/3/2012,119.49
NA Equity Fund,11/4/2012,119.49
NA Equity Fund,11/5/2012,119.9
NA Equity Fund,11/6/2012,120.93
NA Equity Fund,11/7/2012,118.34
NA Equity Fund,11/8/2012,117.12
NA Equity Fund,11/9/2012,117.2
NA Equity Fund,11/10/2012,117.2
NA Equity Fund,11/11/2012,117.2
NA Equity Fund,11/12/2012,117.18
NA Equity Fund,11/13/2012,116.83
NA Equity Fund,11/14/2012,115.28
NA Equity Fund,11/15/2012,115.1
NA Equity Fund,11/16/2012,115.78
NA Equity Fund,11/17/2012,115.78
NA Equity Fund,11/18/2012,115.78
NA Equity Fund,11/19/2012,118.08
NA Equity Fund,11/20/2012,118.25
NA Equity Fund,11/21/2012,118.59
NA Equity Fund,11/22/2012,118.59
NA Equity Fund,11/23/2012,120.13
NA Equity Fund,11/24/2012,120.13
NA Equity Fund,11/25/2012,120.13
NA Equity Fund,11/26/2012,119.93
NA Equity Fund,11/27/2012,119.34
NA Equity Fund,11/28/2012,120.27
NA Equity Fund,11/29/2012,120.95
NA Equity Fund,11/30/2012,120.97
NA Equity Fund,12/1/2012,120.97
NA Equity Fund,12/2/2012,120.97
NA Equity Fund,12/3/2012,120.47
NA Equity Fund,12/4/2012,120.2
NA Equity Fund,12/5/2012,120.01
NA Equity Fund,12/6/2012,120.42
NA Equity Fund,12/7/2012,120.68
NA Equity Fund,12/8/2012,120.68
NA Equity Fund,12/9/2012,120.68
NA Equity Fund,12/10/2012,120.82
NA Equity Fund,12/11/2012,121.51
NA Equity Fund,12/12/2012,121.44
NA Equity Fund,12/13/2012,120.65
NA Equity Fund,12/14/2012,120.29
NA Equity Fund,12/15/2012,120.29
NA Equity Fund,12/16/2012,120.29
NA Equity Fund,12/17/2012,121.57
NA Equity Fund,12/18/2012,122.96
NA Equity Fund,12/19/2012,122.09
NA Equity Fund,12/20/2012,122.76
NA Equity Fund,12/21/2012,121.47
NA Equity Fund,12/22/2012,121.47
NA Equity Fund,12/23/2012,121.47
NA Equity Fund,12/24/2012,121.27
NA Equity Fund,12/25/2012,121.27
NA Equity Fund,12/26/2012,121.27
NA Equity Fund,12/27/2012,120.39
NA Equity Fund,12/28/2012,119.18
NA Equity Fund,12/29/2012,119.18
NA Equity Fund,12/30/2012,119.18
NA Equity Fund,12/31/2012,121.13
NA Equity Fund,1/1/2013,121.13
NA Equity Fund,1/2/2013,124.2
NA Equity Fund,1/3/2013,123.94
NA Equity Fund,1/4/2013,124.45
NA Equity Fund,1/5/2013,124.45
NA Equity Fund,1/6/2013,124.45
NA Equity Fund,1/7/2013,123.83
NA Equity Fund,1/8/2013,123.49
NA Equity Fund,1/9/2013,124.17
NA Equity Fund,1/10/2013,125.01
NA Equity Fund,1/11/2013,124.83
NA Equity Fund,1/12/2013,124.83
NA Equity Fund,1/13/2013,124.83
NA Equity Fund,1/14/2013,124.81
NA Equity Fund,1/15/2013,125.07
NA Equity Fund,1/16/2013,125.06
NA Equity Fund,1/17/2013,125.83
NA Equity Fund,1/18/2013,126.17
NA Equity Fund,1/19/2013,126.17
NA Equity Fund,1/20/2013,126.17
NA Equity Fund,1/21/2013,126.15
NA Equity Fund,1/22/2013,126.92
NA Equity Fund,1/23/2013,127.08
NA Equity Fund,1/24/2013,126.91
NA Equity Fund,1/25/2013,127.58
NA Equity Fund,1/26/2013,127.58
NA Equity Fund,1/27/2013,127.58
NA Equity Fund,1/28/2013,127.2
NA Equity Fund,1/29/2013,127.96
NA Equity Fund,1/30/2013,127.62
NA Equity Fund,1/31/2013,127.1
NA Equity Fund,2/1/2013,128.13
NA Equity Fund,2/2/2013,128.13
NA Equity Fund,2/3/2013,128.13
NA Equity Fund,2/4/2013,126.84
NA Equity Fund,2/5/2013,128.2
NA Equity Fund,2/6/2013,128.28
NA Equity Fund,2/7/2013,128.18
NA Equity Fund,2/8/2013,129.1
NA Equity Fund,2/9/2013,129.1
NA Equity Fund,2/10/2013,129.1
NA Equity Fund,2/11/2013,129.1
NA Equity Fund,2/12/2013,129.1
NA Equity Fund,2/13/2013,129.1
NA Equity Fund,2/14/2013,128.98
NA Equity Fund,2/15/2013,129.06
NA Equity Fund,2/16/2013,129.06
NA Equity Fund,2/17/2013,129.06
NA Equity Fund,2/18/2013,129.04
NA Equity Fund,2/19/2013,129.89
NA Equity Fund,2/20/2013,128.26
NA Equity Fund,2/21/2013,127.65
NA Equity Fund,2/22/2013,128.58
NA Equity Fund,2/23/2013,128.58
NA Equity Fund,2/24/2013,128.58
NA Equity Fund,2/25/2013,126.4
NA Equity Fund,2/26/2013,127.16
NA Equity Fund,2/27/2013,128.78
NA Equity Fund,2/28/2013,128.67
NA Equity Fund,3/1/2013,129.09
NA Equity Fund,3/2/2013,129.09
NA Equity Fund,3/3/2013,129.09
NA Equity Fund,3/4/2013,129.67
NA Equity Fund,3/5/2013,130.95
NA Equity Fund,3/6/2013,130.93
NA Equity Fund,3/7/2013,131.18
NA Equity Fund,3/8/2013,131.6
NA Equity Fund,3/9/2013,131.6
NA Equity Fund,3/10/2013,131.6
NA Equity Fund,3/11/2013,132.01
NA Equity Fund,3/12/2013,131.91
NA Equity Fund,3/13/2013,131.99
NA Equity Fund,3/14/2013,132.84
NA Equity Fund,3/15/2013,132.57
NA Equity Fund,3/16/2013,132.57
NA Equity Fund,3/17/2013,132.57
NA Equity Fund,3/18/2013,132.04
NA Equity Fund,3/19/2013,131.77
NA Equity Fund,3/20/2013,132.78
NA Equity Fund,3/21/2013,131.75
NA Equity Fund,3/22/2013,132.77
NA Equity Fund,3/23/2013,132.77
NA Equity Fund,3/24/2013,132.77
NA Equity Fund,3/25/2013,132.49
NA Equity Fund,3/26/2013,133.51
NA Equity Fund,3/27/2013,133.24
NA Equity Fund,3/28/2013,133.84
NA Equity Fund,3/29/2013,133.84
NA Equity Fund,3/30/2013,133.84
NA Equity Fund,3/31/2013,133.84
NA Equity Fund,4/1/2013,133.84
NA Equity Fund,4/2/2013,133.89
NA Equity Fund,4/3/2013,132.69
NA Equity Fund,4/4/2013,132.69
NA Equity Fund,4/5/2013,132.75
NA Equity Fund,4/6/2013,132.75
NA Equity Fund,4/7/2013,132.75
NA Equity Fund,4/8/2013,133.67
NA Equity Fund,4/9/2013,134.07
NA Equity Fund,4/10/2013,135.54
NA Equity Fund,4/11/2013,136.04
NA Equity Fund,4/12/2013,135.69
NA Equity Fund,4/13/2013,135.69
NA Equity Fund,4/14/2013,135.69
NA Equity Fund,4/15/2013,132.62
NA Equity Fund,4/16/2013,134.23
NA Equity Fund,4/17/2013,132.43
NA Equity Fund,4/18/2013,131.56
NA Equity Fund,4/19/2013,132.83
NA Equity Fund,4/20/2013,132.83
NA Equity Fund,4/21/2013,132.83
NA Equity Fund,4/22/2013,133.41
NA Equity Fund,4/23/2013,134.85
NA Equity Fund,4/24/2013,135.01
NA Equity Fund,4/25/2013,135.43
NA Equity Fund,4/26/2013,135.17
NA Equity Fund,4/27/2013,135.17
NA Equity Fund,4/28/2013,135.17
NA Equity Fund,4/29/2013,136.09
NA Equity Fund,4/30/2013,136.27
NA Equity Fund,5/1/2013,136.27
NA Equity Fund,5/2/2013,136.52
NA Equity Fund,5/3/2013,137.78
NA Equity Fund,5/4/2013,137.78
NA Equity Fund,5/5/2013,137.78
NA Equity Fund,5/6/2013,138.19
NA Equity Fund,5/7/2013,138.77
NA Equity Fund,5/8/2013,139.45
NA Equity Fund,5/9/2013,138.85
NA Equity Fund,5/10/2013,139.43
NA Equity Fund,5/11/2013,139.43
NA Equity Fund,5/12/2013,139.43
NA Equity Fund,5/13/2013,139.49
NA Equity Fund,5/14/2013,140.93
NA Equity Fund,5/15/2013,141.85
NA Equity Fund,5/16/2013,141.33
NA Equity Fund,5/17/2013,141.33
NA Equity Fund,5/18/2013,141.33
NA Equity Fund,5/19/2013,141.33
NA Equity Fund,5/20/2013,142.74
NA Equity Fund,5/21/2013,142.74
NA Equity Fund,5/22/2013,141.63
NA Equity Fund,5/23/2013,141.27
NA Equity Fund,5/24/2013,141.26
NA Equity Fund,5/25/2013,141.26
NA Equity Fund,5/26/2013,141.26
NA Equity Fund,5/27/2013,141.24
NA Equity Fund,5/28/2013,142.23
NA Equity Fund,5/29/2013,141.21
NA Equity Fund,5/30/2013,141.81
NA Equity Fund,5/31/2013,139.97
NA Equity Fund,6/1/2013,139.97
NA Equity Fund,6/2/2013,139.97
NA Equity Fund,6/3/2013,140.88
NA Equity Fund,6/4/2013,140.11
NA Equity Fund,6/5/2013,138.25
NA Equity Fund,6/6/2013,139.51
NA Equity Fund,6/7/2013,141.29
NA Equity Fund,6/8/2013,141.29
NA Equity Fund,6/9/2013,141.29
NA Equity Fund,6/10/2013,141.1
NA Equity Fund,6/11/2013,139.81
NA Equity Fund,6/12/2013,139.81
NA Equity Fund,6/13/2013,140.64
NA Equity Fund,6/14/2013,139.8
NA Equity Fund,6/15/2013,139.8
NA Equity Fund,6/16/2013,139.8
NA Equity Fund,6/17/2013,140.72
NA Equity Fund,6/18/2013,141.75
NA Equity Fund,6/19/2013,139.97
NA Equity Fund,6/20/2013,136.5
NA Equity Fund,6/21/2013,136.84
NA Equity Fund,6/22/2013,136.84
NA Equity Fund,6/23/2013,136.84
NA Equity Fund,6/24/2013,135.19
NA Equity Fund,6/25/2013,136.47
NA Equity Fund,6/26/2013,137.89
NA Equity Fund,6/27/2013,138.73
NA Equity Fund,6/28/2013,138.39
NA Equity Fund,6/29/2013,138.39
NA Equity Fund,6/30/2013,138.39
NA Equity Fund,7/1/2013,138.39
NA Equity Fund,7/2/2013,138.97
NA Equity Fund,7/3/2013,139.31
NA Equity Fund,7/4/2013,139.3
NA Equity Fund,7/5/2013,140.64
NA Equity Fund,7/6/2013,140.64
NA Equity Fund,7/7/2013,140.64
NA Equity Fund,7/8/2013,141.64
NA Equity Fund,7/9/2013,142.46
NA Equity Fund,7/10/2013,142.53
NA Equity Fund,7/11/2013,144.36
NA Equity Fund,7/12/2013,144.59
NA Equity Fund,7/13/2013,144.59
NA Equity Fund,7/14/2013,144.59
NA Equity Fund,7/15/2013,144.74
NA Equity Fund,7/16/2013,144.15
NA Equity Fund,7/17/2013,144.48
NA Equity Fund,7/18/2013,145.06
NA Equity Fund,7/19/2013,145.14
NA Equity Fund,7/20/2013,145.14
NA Equity Fund,7/21/2013,145.14
NA Equity Fund,7/22/2013,145.46
NA Equity Fund,7/23/2013,145.37
NA Equity Fund,7/24/2013,144.94
NA Equity Fund,7/25/2013,144.93
NA Equity Fund,7/26/2013,144.93
NA Equity Fund,7/27/2013,144.93
NA Equity Fund,7/28/2013,144.93
NA Equity Fund,7/29/2013,144.57
NA Equity Fund,7/30/2013,144.74
NA Equity Fund,7/31/2013,144.99
NA Equity Fund,8/1/2013,146.84
NA Equity Fund,8/2/2013,146.91
NA Equity Fund,8/3/2013,146.91
NA Equity Fund,8/4/2013,146.91
NA Equity Fund,8/5/2013,146.64
NA Equity Fund,8/6/2013,145.87
NA Equity Fund,8/7/2013,145.36
NA Equity Fund,8/8/2013,145.95
NA Equity Fund,8/9/2013,145.44
NA Equity Fund,8/10/2013,145.44
NA Equity Fund,8/11/2013,145.44
NA Equity Fund,8/12/2013,145.42
NA Equity Fund,8/13/2013,145.83
NA Equity Fund,8/14/2013,145.83
NA Equity Fund,8/15/2013,142.6
NA Equity Fund,8/16/2013,142.25
NA Equity Fund,8/17/2013,142.25
NA Equity Fund,8/18/2013,142.25
NA Equity Fund,8/19/2013,141.3
NA Equity Fund,8/20/2013,141.88
NA Equity Fund,8/21/2013,141.19
NA Equity Fund,8/22/2013,142.12
NA Equity Fund,8/23/2013,142.46
NA Equity Fund,8/24/2013,142.46
NA Equity Fund,8/25/2013,142.46
NA Equity Fund,8/26/2013,141.84
NA Equity Fund,8/27/2013,139.55
NA Equity Fund,8/28/2013,139.78
NA Equity Fund,8/29/2013,140.12
NA Equity Fund,8/30/2013,139.49
NA Equity Fund,8/31/2013,139.49
NA Equity Fund,9/1/2013,139.49
NA Equity Fund,9/2/2013,139.48
NA Equity Fund,9/3/2013,139.98
NA Equity Fund,9/4/2013,141.13
NA Equity Fund,9/5/2013,141.14
NA Equity Fund,9/6/2013,141.13
NA Equity Fund,9/7/2013,141.13
NA Equity Fund,9/8/2013,141.13
NA Equity Fund,9/9/2013,142.37
NA Equity Fund,9/10/2013,143.3
NA Equity Fund,9/11/2013,143.88
NA Equity Fund,9/12/2013,143.29
NA Equity Fund,9/13/2013,143.7
NA Equity Fund,9/14/2013,143.7
NA Equity Fund,9/15/2013,143.7
NA Equity Fund,9/16/2013,144.62
NA Equity Fund,9/17/2013,145.19
NA Equity Fund,9/18/2013,146.78
NA Equity Fund,9/19/2013,146.62
NA Equity Fund,9/20/2013,146.62
NA Equity Fund,9/21/2013,146.62
NA Equity Fund,9/22/2013,146.62
NA Equity Fund,9/23/2013,144.99
NA Equity Fund,9/24/2013,144.9
NA Equity Fund,9/25/2013,144.63
NA Equity Fund,9/26/2013,144.88
NA Equity Fund,9/27/2013,144.45
NA Equity Fund,9/28/2013,144.45
NA Equity Fund,9/29/2013,144.45
NA Equity Fund,9/30/2013,143.58
NA Equity Fund,10/1/2013,143.58
NA Equity Fund,10/2/2013,144.83
NA Equity Fund,10/3/2013,143.72
NA Equity Fund,10/4/2013,144.48
NA Equity Fund,10/5/2013,144.48
NA Equity Fund,10/6/2013,144.48
NA Equity Fund,10/7/2013,143.36
NA Equity Fund,10/8/2013,141.67
NA Equity Fund,10/9/2013,142
